'y-axis saved as y
'Q,Y2Mn2O7_04032018.raw,Diff,Ycalc,Bkg
2.89002061,175,48.8467657,126.153234,126.153234
2.89138022,194,67.8645962,126.135404,126.135404
2.89273975,204,77.8826013,126.117399,126.117399
2.89409918,178,51.9007809,126.099219,126.099219
2.89545852,207,80.919135,126.080865,126.080865
2.89681777,213,86.9376635,126.062336,126.062336
2.89817692,199,72.9563664,126.043634,126.043634
2.89953598,179,52.9752437,126.024756,126.024756
2.90089495,202,75.9942953,126.005705,126.005705
2.90225383,163,37.0135213,125.986479,125.986479
2.90361262,193,67.0329214,125.967079,125.967079
2.90497131,185,59.0524957,125.947504,125.947504
2.90632992,206,80.0722442,125.927756,125.927756
2.90768843,184,58.0921668,125.907833,125.907833
2.90904684,205,79.1122634,125.887737,125.887737
2.91040517,182,56.1325341,125.867466,125.867466
2.9117634,212,86.1529786,125.847021,125.847021
2.91312154,171,45.1735971,125.826403,125.826403
2.91447959,172,46.1943893,125.805611,125.805611
2.91583754,184,58.2153554,125.784645,125.784645
2.9171954,175,49.2364951,125.763505,125.763505
2.91855317,188,62.2578085,125.742192,125.742192
2.91991085,182,56.2792955,125.720705,125.720705
2.92126843,180,54.3009559,125.699044,125.699044
2.92262592,161,35.3227898,125.67721,125.67721
2.92398332,148,22.3447971,125.655203,125.655203
2.92534063,152,26.3669777,125.633022,125.633022
2.92669784,172,46.3893315,125.610668,125.610668
2.92805496,151,25.4118585,125.588141,125.588141
2.92941198,173,47.4345586,125.565441,125.565441
2.93076892,158,32.4574316,125.542568,125.542568
2.93212576,176,50.4804776,125.519522,125.519522
2.9334825,166,40.5036964,125.496304,125.496304
2.93483916,153,27.527088,125.472912,125.472912
2.93619572,159,33.5506523,125.449348,125.449348
2.93755218,149,23.5743891,125.425611,125.425611
2.93890856,143,17.5982985,125.401702,125.401702
2.94026484,154,28.6223802,125.37762,125.37762
2.94162103,160,34.6466343,125.353366,125.353366
2.94297712,154,28.6710606,125.328939,125.328939
2.94433312,146,20.6956591,125.304341,125.304341
2.94568903,121,-4.27957045,125.27957,125.27957
2.94704484,154,28.745372,125.254628,125.254628
2.94840056,143,17.7704863,125.229514,125.229514
2.94975618,128,2.79577227,125.204228,125.204228
2.95111171,143,17.8212299,125.17877,125.17877
2.95246715,159,33.8468591,125.153141,125.153141
2.9538225,140,14.8726598,125.12734,125.12734
2.95517775,144,18.8986317,125.101368,125.101368
2.9565329,151,25.9247749,125.075225,125.075225
2.95788797,130,4.95108915,125.048911,125.048911
2.95924293,120,-5.02242558,125.022426,125.022426
2.96059781,116,-8.99576942,124.995769,124.995769
2.96195259,124,-0.968942504,124.968943,124.968943
2.96330728,150,25.0580551,124.941945,124.941945
2.96466187,146,21.0852232,124.914777,124.914777
2.96601637,139,14.1125617,124.887438,124.887438
2.96737077,130,5.14007049,124.85993,124.85993
2.96872508,139,14.1677495,124.832251,124.832251
2.97007929,124,-0.804401525,124.804402,124.804402
2.97143341,157,32.2236168,124.776383,124.776383
2.97278744,145,20.2517786,124.748221,124.748194
2.97414137,133,8.27960786,124.720392,124.719835
2.97549521,162,37.3025821,124.697418,124.691308
2.97684895,115,-9.69748834,124.697488,124.66261
2.9782026,133,8.27300862,124.726991,124.633744
2.97955615,132,7.29058331,124.709417,124.604708
2.98090961,135,10.3171351,124.682865,124.575503
2.98226298,146,21.3441811,124.655819,124.54613
2.98361625,128,3.37131942,124.628681,124.516587
2.98496942,151,26.3985464,124.601454,124.486877
2.9863225,119,-5.5741417,124.574142,124.456997
2.98767548,121,-3.54674872,124.546749,124.42695
2.98902837,124,-0.519278849,124.519279,124.396734
2.99038117,109,-15.4917364,124.491736,124.36635
2.99173387,135,10.5358739,124.464126,124.335799
2.99308647,137,12.5635472,124.436453,124.30508
2.99443898,131,6.59127831,124.408722,124.274193
2.9957914,140,15.6190618,124.380938,124.243139
2.99714372,143,18.6468918,124.353108,124.211917
2.99849594,110,-14.3252378,124.325238,124.180529
2.99984807,115,-9.29733358,124.297334,124.148973
3.0012001,121,-3.2694025,124.269403,124.117251
3.00255204,134,9.75854803,124.241452,124.085363
3.00390389,114,-10.2134898,124.21349,124.053308
3.00525563,117,-7.1855245,124.185524,124.021086
3.00660729,111,-13.1575649,124.157565,123.988699
3.00795884,93,-31.1296206,124.129621,123.956145
3.0093103,117,-7.10170168,124.101702,123.923426
3.01066167,107,-17.0738192,124.073819,123.890541
3.01201294,106,-18.0459846,124.045985,123.857491
3.01336411,130,5.98178867,124.018211,123.824275
3.01471519,110,-13.9905395,123.990539,123.790895
3.01606617,107,-16.9634801,123.96348,123.757349
3.01741706,134,10.0583134,123.941687,123.723639
3.01876785,95,-28.9434235,123.943424,123.689765
3.02011854,145,21.0254312,123.974569,123.655725
3.02146914,99,-24.9596233,123.959623,123.621522
3.02281964,132,8.0637754,123.936225,123.587155
3.02417005,103,-20.9127726,123.912773,123.552624
3.02552036,124,0.110306437,123.889694,123.517929
3.02687058,116,-7.86702288,123.867023,123.483071
3.02822069,121,-2.84479897,123.844799,123.44805
3.02957072,124,0.176936541,123.823063,123.412865
3.03092064,117,-6.80186157,123.801862,123.377518
3.03227047,125,1.21875749,123.781243,123.342008
3.0336202,132,8.23874016,123.76126,123.306336
3.03496984,124,0.258027976,123.741972,123.270501
3.03631938,131,7.27655706,123.723443,123.234504
3.03766882,118,-5.70574248,123.705742,123.198345
3.03901817,99,-24.6889473,123.688947,123.162025
3.04036742,105,-18.6731416,123.673142,123.125543
3.04171658,107,-16.6584179,123.658418,123.0889
3.04306563,102,-21.6448783,123.644878,123.052096
3.04441459,96,-27.6326356,123.632636,123.015131
3.04576346,97,-26.6218147,123.621815,122.978005
3.04711223,103,-20.6125538,123.612554,122.940719
3.0484609,92,-31.6050069,123.605007,122.903273
3.04980947,113,-10.5993454,123.599345,122.865666
3.05115795,118,-5.5957608,123.595761,122.8279
3.05250633,88,-35.5944675,123.594468,122.789974
3.05385461,99,-24.5957064,123.595706,122.751889
3.05520279,115,-8.59974832,123.599748,122.713645
3.05655088,109,-14.6068994,123.606899,122.675242
3.05789887,120,-3.61750637,123.617506,122.63668
3.05924677,122,-1.631963,123.631963,122.597959
3.06059457,95,-28.6507184,123.650718,122.55908
3.06194227,114,-9.67428647,123.674286,122.520043
3.06328987,105,-18.7032574,123.703257,122.480849
3.06463737,131,7.26168829,123.738312,122.441497
3.06598478,88,-35.7802376,123.780238,122.401987
3.06733209,94,-29.829952,123.829952,122.36232
3.0686793,113,-10.8885264,123.888526,122.322496
3.07002642,97,-26.9572197,123.95722,122.282516
3.07137344,101,-23.0375189,124.037519,122.242379
3.07272036,78,-46.1311905,124.131191,122.202086
3.07406718,102,-22.2403464,124.240346,122.161637
3.07541391,106,-18.3675277,124.367528,122.121032
3.07676053,95,-29.5158148,124.515815,122.080272
3.07810706,85,-39.6889703,124.68897,122.039357
3.07945349,104,-20.8916289,124.891629,121.998286
3.08079983,94,-31.1295519,125.129552,121.957061
3.08214606,103,-22.409972,125.409972,121.915681
3.0834922,110,-15.742068,125.742068,121.874147
3.08483824,91,-35.1376272,126.137627,121.832459
3.08618419,102,-24.6119849,126.611985,121.790617
3.08753003,106,-21.1853792,127.185379,121.748622
3.08887577,84,-43.8849453,127.884945,121.706473
3.09022142,71,-57.7477054,128.747705,121.664171
3.09156697,103,-26.8251563,129.825156,121.621717
3.09291242,101,-30.1904631,131.190463,121.57911
3.09425778,93,-39.9500054,132.950005,121.53635
3.09560303,139,3.73771139,135.262289,121.493439
3.09694819,126,-12.3693277,138.369328,121.450376
3.09829325,108,-34.6483432,142.648343,121.407161
3.09963821,127,-21.6916063,148.691606,121.363796
3.10098307,136,-21.4015795,157.401579,121.320279
3.10232783,144,-25.9818605,169.98186,121.276611
3.10367249,153,-34.383136,187.383136,121.232793
3.10501706,178,-30.3970473,208.397047,121.188825
3.10636152,193,-33.8897084,226.889708,121.144707
3.10770589,199,-34.4325506,233.432551,121.10044
3.10905016,251,25.527465,225.472535,121.056023
3.11039433,191,-21.0391907,212.039191,121.011456
3.1117384,194,-8.53149764,202.531498,120.966741
3.11308238,152,-46.9080782,198.908078,120.921878
3.11442625,147,-50.0376823,197.037682,120.876866
3.11577003,187,-4.11602268,191.116023,120.831706
3.1171137,154,-25.6420226,179.642023,120.786399
3.11845728,167,0.545061487,166.454939,120.740944
3.11980076,134,-21.2179491,155.217949,120.695342
3.12114413,108,-38.8798904,146.87989,120.649593
3.12248741,138,-2.95135468,140.951355,120.603697
3.12383059,111,-25.7214867,136.721487,120.557655
3.12517367,96,-37.639378,133.639378,120.511467
3.12651666,105,-26.3353484,131.335348,120.465133
3.12785954,108,-21.5692059,129.569206,120.418654
3.12920232,96,-32.1839669,128.183967,120.37203
3.13054501,113,-14.0750246,127.075025,120.325261
3.13188759,110,-16.171028,126.171028,120.278347
3.13323007,92,-33.422151,125.422151,120.231288
3.13457246,104,-20.7928169,124.792817,120.184086
3.13591474,109,-15.2570987,124.257099,120.13674
3.13725693,83,-40.7957482,123.795748,120.089251
3.13859902,114,-9.39423363,123.394234,120.041618
3.139941,110,-13.0414164,123.041416,119.993843
3.14128289,111,-11.7286414,122.728641,119.945925
3.14262468,110,-12.4490987,122.449099,119.897865
3.14396636,112,-10.19737,122.19737,119.849663
3.14530795,113,-8.96909931,121.969099,119.801319
3.14664944,102,-19.7607515,121.760751,119.752834
3.14799082,92,-29.5694329,121.569433,119.704208
3.14933211,115,-6.39275617,121.392756,119.655442
3.1506733,107,-14.2287367,121.228737,119.606534
3.15201438,93,-28.075714,121.075714,119.557487
3.15335537,124,3.06770491,120.932295,119.5083
3.15469626,110,-10.7975409,120.797541,119.458973
3.15603704,102,-18.6753101,120.67531,119.409508
3.15737773,104,-16.6035656,120.603566,119.359903
3.15871831,113,-7.67650283,120.676503,119.31016
3.1600588,91,-29.8123769,120.812377,119.260278
3.16139919,97,-23.7544759,120.754476,119.210259
3.16273947,103,-17.6654938,120.665494,119.160102
3.16407965,118,-2.57897859,120.578979,119.109808
3.16541974,96,-24.4961254,120.496125,119.059376
3.16675972,106,-14.4166205,120.41662,119.008808
3.1680996,106,-14.3401891,120.340189,118.958104
3.16943938,105,-15.2665905,120.26659,118.907264
3.17077906,93,-27.1956131,120.195613,118.856288
3.17211864,96,-24.1270713,120.127071,118.805176
3.17345812,100,-20.060802,120.060802,118.75393
3.1747975,89,-30.9966622,119.996662,118.702549
3.17613678,88,-31.9345267,119.934527,118.651033
3.17747596,96,-23.8742858,119.874286,118.599384
3.17881503,97,-22.8158442,119.815844,118.5476
3.18015401,99,-20.7591195,119.759119,118.495683
3.18149288,123,3.29595946,119.704041,118.443633
3.18283165,129,9.34945304,119.650547,118.391451
3.18417032,96,-23.598588,119.598588,118.339136
3.18550889,111,-8.54812171,119.548122,118.286688
3.18684736,110,-9.49911469,119.499115,118.23411
3.18818573,117,-2.4515412,119.451541,118.181399
3.189524,82,-37.4053829,119.405383,118.128558
3.19086216,114,-5.36062842,119.360628,118.075586
3.19220023,81,-38.3172732,119.317273,118.022483
3.19353819,88,-31.2753193,119.275319,117.96925
3.19487605,103,-16.234775,119.234775,117.915888
3.19621381,122,2.80434488,119.195655,117.862396
3.19755147,91,-28.157986,119.157986,117.808775
3.19888902,110,-9.12203646,119.122036,117.755026
3.20022648,115,-4.09263391,119.092634,117.701148
3.20156383,97,-22.1082405,119.10824,117.647142
3.20290108,95,-24.2643055,119.264306,117.593008
3.20423823,101,-18.4843636,119.484364,117.538748
3.20557528,98,-21.5078299,119.50783,117.48436
3.20691222,105,-14.4979965,119.497997,117.429845
3.20824907,98,-21.4884949,119.488495,117.375205
3.20958581,86,-33.4761055,119.476105,117.320438
3.21092245,87,-32.4437273,119.443727,117.265546
3.21225899,83,-36.3903341,119.390334,117.210528
3.21359542,80,-39.3863569,119.386357,117.155386
3.21493176,94,-25.3941607,119.394161,117.100119
3.21626799,101,-18.4056715,119.405671,117.044728
3.21760412,113,-6.42071719,119.420717,116.989213
3.21894014,114,-5.43953214,119.439532,116.933575
3.22027607,89,-30.4623718,119.462372,116.877813
3.22161189,90,-29.4895148,119.489515,116.821929
3.22294761,119,-0.521265818,119.521266,116.765923
3.22428323,109,-10.5579579,119.557958,116.709794
3.22561874,99,-20.5999558,119.599956,116.653544
3.22695416,117,-2.64765966,119.64766,116.597173
3.22828947,101,-18.7015087,119.701509,116.540681
3.22962467,108,-11.7619862,119.761986,116.484068
3.23095978,103,-16.8296238,119.829624,116.427335
3.23229478,121,1.09502411,119.904976,116.370482
3.23362968,115,-4.98810988,119.98811,116.313509
3.23496448,122,1.9252751,120.074725,116.256418
3.23629917,114,-6.14836006,120.14836,116.199208
3.23763376,127,6.78985258,120.210147,116.141879
3.23896825,118,-2.33104799,120.331048,116.084433
3.24030264,115,-5.46685515,120.466855,116.026869
3.24163692,119,-1.62077613,120.620776,115.969187
3.2429711,112,-8.79063385,120.790634,115.911389
3.24430518,108,-12.9775508,120.977551,115.853474
3.24563915,155,33.8166961,121.183304,115.795443
3.24697302,110,-11.409906,121.409906,115.737297
3.24830679,117,-4.65964521,121.659645,115.679035
3.24964045,135,13.0648691,121.935131,115.620657
3.25097401,110,-12.2393499,122.23935,115.562166
3.25230747,92,-30.5757336,122.575734,115.50356
3.25364082,133,10.0517594,122.948241,115.44484
3.25497407,116,-7.36145638,123.361456,115.386007
3.25630722,111,-12.8207171,123.820717,115.32706
3.25764026,98,-26.3322623,124.332262,115.268001
3.2589732,110,-14.9034244,124.903424,115.20883
3.26030604,128,2.45713202,125.542868,115.149546
3.26163877,122,-4.2608911,126.260891,115.090151
3.2629714,134,6.93019054,127.069809,115.030645
3.26430393,134,6.01554928,127.984451,114.971028
3.26563635,136,6.97720443,129.022796,114.911301
3.26696867,111,-19.206818,130.206818,114.851463
3.26830088,136,4.43640168,131.563598,114.791516
3.26963299,128,-5.12681457,133.126815,114.73146
3.270965,110,-24.938766,134.938766,114.671294
3.2722969,130,-7.05315557,137.053156,114.611021
3.2736287,136,-3.53897101,139.538971,114.550639
3.2749604,123,-19.4859851,142.485985,114.490149
3.27629199,141,-5.01268087,146.012681,114.429552
3.27762348,146,-4.27787911,150.277879,114.368848
3.27895486,148,-7.49812684,155.498127,114.308038
3.28028614,144,-17.9742228,161.974223,114.247121
3.28161731,197,26.8675042,170.132496,114.186099
3.28294838,172,-8.59023067,180.590231,114.124971
3.28427935,198,3.73926535,194.260735,114.063739
3.28561021,220,7.47800204,212.521998,114.002402
3.28694096,225,-12.4781353,237.478135,113.94096
3.28827162,271,-1.31337267,272.313373,113.879415
3.28960216,289,-32.5501879,321.550188,113.817767
3.29093261,348,-42.3381883,390.338188,113.756015
3.29226295,360,-120.444679,480.444679,113.694161
3.29359318,477,-103.659059,580.659059,113.632205
3.29492331,551,-107.758704,658.758704,113.570147
3.29625333,612,-65.667952,677.667952,113.507987
3.29758325,621,-14.5474544,635.547454,113.445727
3.29891307,570,-2.40859131,572.408591,113.383366
3.30024278,516,-10.6278229,526.627823,113.320905
3.30157239,468,-39.5295186,507.529519,113.258344
3.30290189,465,-34.7278517,499.727852,113.195684
3.30423128,397,-81.4674448,478.467445,113.132925
3.30556057,416,-15.5951699,431.59517,113.070067
3.30688976,351,-19.0966985,370.096699,113.007111
3.30821884,314,2.00194923,311.998051,112.944057
3.30954781,238,-27.9870875,265.987088,112.880906
3.31087668,225,-7.13112541,232.131125,112.817658
3.31220545,195,-12.6142381,207.614238,112.754314
3.31353411,174,-15.6765705,189.676571,112.690873
3.31486266,146,-30.2894929,176.289493,112.627337
3.31619111,144,-22.0774879,166.077488,112.563706
3.31751946,153,-5.12243375,158.122434,112.499979
3.3188477,149,-2.80617654,151.806177,112.436158
3.32017583,109,-37.7050728,146.705073,112.372243
3.32150386,133,-9.52276865,142.522769,112.308235
3.32283178,134,-5.04764263,139.047643,112.244133
3.3241596,107,-29.1255971,136.125597,112.179938
3.32548731,133,-0.642373102,133.642373,112.115651
3.32681491,133,1.48816358,131.511836,112.051272
3.32814241,111,-18.6680684,129.668068,111.986801
3.3294698,117,-11.0599254,128.059925,111.92224
3.33079709,131,4.35277134,126.647229,111.857587
3.33212427,126,0.60194646,125.398054,111.792844
3.33345135,134,9.71323131,124.286769,111.728011
3.33477832,130,6.70740086,123.292599,111.663089
3.33610518,125,2.60144144,122.398559,111.598078
3.33743194,122,0.409353777,121.590646,111.532977
3.3387586,123,2.14276367,120.857236,111.467789
3.34008514,119,-1.18860857,120.188609,111.402513
3.34141158,130,10.4234162,119.576584,111.337149
3.34273792,112,-7.01423862,119.014239,111.271699
3.34406414,121,2.50431973,118.49568,111.206162
3.34539026,152,33.9841331,118.015867,111.140538
3.34671628,117,-0.570464002,117.570464,111.074829
3.34804219,133,15.8442722,117.155728,111.009035
3.34936799,149,32.2315887,116.768411,110.943156
3.35069369,162,45.5943134,116.405687,110.877192
3.35201928,167,50.9349184,116.065082,110.811145
3.35334476,185,69.2555725,115.744428,110.745013
