'y-axis saved as y
'x,PKT-3-101-2_2MnO2_Y2O3_6NaCl_FlowO2_650_24.raw,Diff,Ycalc,Bkg
56.1430453,187,12.0441886,174.955811,104.001529
56.1634806,193,9.97337904,183.026621,103.835087
56.183916,167,-17.8596164,184.859616,103.668559
56.2043513,184,-3.32972192,187.329722,103.501961
56.2247866,234,34.7477551,199.252245,103.335312
56.2452219,258,36.6592699,221.34073,103.168628
56.2656572,317,73.3609658,243.639034,103.001927
56.2860925,260,11.5088905,248.491109,102.835226
56.3065279,252,18.8997447,233.100255,102.668543
56.3269632,223,7.29585925,215.704141,102.501897
56.3473985,241,32.5214125,208.478587,102.335305
56.3678338,251,38.1316224,212.868378,102.168787
56.3882691,254,25.9926295,228.00737,102.00236
56.4087044,333,81.0560273,251.943973,101.836045
56.4291398,320,40.331603,279.668397,101.66986
56.4495751,411,102.246239,308.753761,101.503825
56.4700104,462,111.781718,350.218282,101.337958
56.4904457,555,130.018662,424.981338,101.172281
56.510881,703,152.886116,550.113884,101.006813
56.5313163,840,124.001084,715.998916,100.841574
56.5517517,924,76.6317631,847.368237,100.676586
56.572187,907,65.1575285,841.842472,100.511868
56.5926223,717,7.01184818,709.988152,100.347441
56.6130576,589,23.8624852,565.137515,100.183328
56.6334929,551,74.2008824,476.799118,100.019549
56.6539282,493,41.3199785,451.680021,99.856125
56.6743636,584,106.237516,477.762484,99.6930792
56.6947989,565,37.4817129,527.518287,99.5304332
56.7152342,550,1.95224601,548.047754,99.3682093
56.7356695,463,-38.2254441,501.225444,99.20643
56.7561048,420,7.45517051,412.544829,99.0451181
56.7765401,320,-10.942248,330.942248,98.8842965
56.7969755,270,-4.06033533,274.060335,98.7239886
56.8174108,210,-27.6445175,237.644518,98.5642177
56.8378461,179,-35.5886407,214.588641,98.4050075
56.8582814,177,-22.813813,199.813813,98.246382
56.8787167,193,2.72886372,190.271136,98.0883653
56.899152,142,-42.1561466,184.156147,97.9309817
56.9195874,157,-23.357933,180.357933,97.7742559
56.9400227,153,-25.1458452,178.145845,97.6182127
56.960458,163,-13.9991725,176.999172,97.4628772
56.9808933,152,-24.5180169,176.518017,97.3082747
57.0013286,155,-21.3730416,176.373042,97.1544307
57.0217639,141,-35.2820332,176.282033,97.001371
57.0421993,165,-10.9697918,175.969792,96.8491217
57.0626346,141,-34.1665978,175.166598,96.6977089
57.0830699,159,-15.0171653,174.017165,96.5471592
57.1035052,115,-57.7668579,172.766858,96.3974992
57.1239405,150,-21.1674386,171.167439,96.248756
57.1443758,145,-24.2568635,169.256863,96.1009568
57.1648112,129,-38.0899819,167.089982,95.9541289
57.1852465,134,-30.7732716,164.773272,95.8083001
57.2056818,138,-24.3301974,162.330197,95.6634982
57.2261171,120,-39.8072501,159.80725,95.5197514
57.2465524,115,-42.2504853,157.250485,95.3770882
57.2669877,128,-26.7194658,154.719466,95.2355371
57.2874231,135,-17.29017,152.29017,95.0951269
57.3078584,170,19.9493929,150.050607,94.9558869
57.3282937,143,-5.08607873,148.086079,94.8178464
57.348729,142,-4.47895078,146.478951,94.6810349
57.3691643,134,-11.3054544,145.305454,94.5454824
57.3895997,132,-12.6387284,144.638728,94.4112188
57.410035,146,1.44185669,144.558143,94.2782745
57.4304703,138,-7.15690869,145.156909,94.1466801
57.4509056,134,-12.563377,146.563377,94.0164664
57.4713409,136,-12.9572853,148.957285,93.8876643
57.4917762,172,19.4012907,152.598709,93.7603053
57.5122116,138,-19.8700127,157.870013,93.6344208
57.5326469,176,10.6509541,165.349046,93.5100427
57.5530822,191,14.9997873,176.000213,93.3872029
57.5735175,181,-10.4280544,191.428054,93.2659336
57.5939528,228,13.7425564,214.257444,93.1462676
57.6143881,279,29.784738,249.215262,93.0282373
57.6348235,324,19.079829,304.920171,92.911876
57.6552588,484,87.8528278,396.147172,92.7972168
57.6756941,654,113.431011,540.568989,92.6842931
57.6961294,760,30.4362378,729.563762,92.5731388
57.7165647,888,13.080924,874.919076,92.4637879
57.737,765,-92.8989695,857.898969,92.3562744
57.7574354,667,-35.9950528,702.995053,92.250633
57.7778707,530,-13.1726428,543.172643,92.1468982
57.798306,455,6.20115275,448.798847,92.0451052
57.8187413,471,49.0512245,421.948775,91.945289
57.8391766,499,48.4647326,450.535267,91.8474851
57.8596119,565,54.7000557,510.299944,91.7517292
57.8800473,539,-5.81568712,544.815687,91.6580573
57.9004826,478,-25.0952177,503.095218,91.5665055
57.9209179,388,-19.2008207,407.200821,91.4771103
57.9413532,309,-5.84847089,314.848471,91.3899083
57.9617885,213,-37.2217539,250.221754,91.3049364
57.9822238,212,2.54165379,209.458346,91.2222318
58.0026592,176,-8.00079001,184.00079,91.141832
58.0230945,155,-12.0658543,167.065854,91.0637745
58.0435298,169,14.9812587,154.018741,90.9880973
58.0639651,156,12.3334195,143.666581,90.9148384
58.0844004,137,0.881164258,136.118836,90.8440364
58.1048357,136,5.21589307,130.784107,90.7757297
58.1252711,137,10.2452617,126.754738,90.7099573
58.1457064,127,3.88692278,123.113077,90.6467583
58.1661417,112,-8.02403823,120.024038,90.586172
58.186577,103,-14.5151711,117.515171,90.528238
58.2070123,118,2.88553189,115.114468,90.4729962
58.2274476,105,-7.99212597,112.992126,90.4204867
58.247883,105,-6.70715816,111.707158,90.3707497
58.2683183,102,-9.41597354,111.415974,90.3238259
58.2887536,130,18.4138209,111.586179,90.2797561
58.3091889,139,28.1325508,110.867449,90.2385812
58.3296242,124,15.4061409,108.593859,90.2003427
58.3500595,106,-0.265739888,106.26574,90.1650819
58.3704949,116,11.3411814,104.658819,90.1328408
58.3909302,117,13.3066573,103.693343,90.1036612
58.4113655,103,-0.187070788,103.187071,90.0775855
58.4318008,102,-1.07949189,103.079492,90.0546561
58.4522361,88,-15.22064,103.22064,90.0349157
58.4726714,128,24.9384375,103.061562,90.0184073
58.4931068,78,-24.2737806,102.273781,90.0051741
58.5135421,91,-10.4609034,101.460903,89.9952596
58.5339774,109,8.06942293,100.930577,89.9887073
58.5544127,88,-12.6361372,100.636137,89.9855612
58.574848,92,-8.49990803,100.499908,89.9858655
58.5952833,101,0.519837586,100.480162,89.9896645
58.6157187,112,11.4416344,100.558366,89.9970027
58.636154,117,16.2747505,100.725249,90.0079251
58.6565893,108,7.01376602,100.986234,90.0224767
58.6770246,108,6.62803048,101.37197,90.0407028
58.6974599,114,12.1144864,101.885514,90.062649
58.7178952,83,-19.5467638,102.546764,90.0883609
58.7383306,88,-15.3832334,103.383233,90.1178846
58.7587659,111,6.57200835,104.427992,90.1512663
58.7792012,121,15.2826702,105.71733,90.1885525
58.7996365,101,-6.28404145,107.284041,90.2297897
58.8200718,100,-9.14299811,109.142998,90.2750249
58.8405071,106,-5.2667723,111.266772,90.3243053
58.8609425,119,5.44334461,113.556655,90.3776781
58.8813778,110,-5.83170929,115.831709,90.4351909
58.9018131,114,-3.87342046,117.87342,90.4968915
58.9222484,118,-1.53937719,119.539377,90.562828
58.9426837,106,-14.8736672,120.873667,90.6330484
58.963119,103,-19.084699,122.084699,90.7076014
58.9835544,135,11.4738675,123.526132,90.7865355
59.0039897,136,9.96693635,126.033064,90.8698997
59.024425,127,-3.4380541,130.438054,90.957743
59.0448603,124,-13.4502362,137.450236,91.0501147
59.0652956,152,3.32319982,148.6768,91.1470644
59.0857309,231,64.0941036,166.905896,91.2486419
59.1061663,229,34.0322453,194.967755,91.3548969
59.1266016,275,46.1436447,228.856355,91.4658798
59.1470369,283,35.1003625,247.899638,91.5816409
59.1674722,219,-14.6111355,233.611136,91.7022307
59.1879075,185,-16.8693706,201.869371,91.8277001
59.2083428,180,4.49666542,175.503335,91.9581
59.2287782,197,35.5842675,161.415733,92.0934816
59.2492135,186,27.7212099,158.27879,92.2338964
59.2696488,186,21.6801291,164.319871,92.3793958
59.2900841,195,19.3863199,175.61368,92.5300317
59.3105194,201,19.2666808,181.733319,92.6858562
59.3309547,177,3.63596873,173.364031,92.8469213
59.3513901,165,8.56760059,156.432399,93.0132795
59.3718254,129,-11.9765668,140.976567,93.1849833
59.3922607,122,-7.85737681,129.857377,93.3620855
59.412696,103,-19.0792663,122.079266,93.5446392
59.4331313,111,-5.81945688,116.819457,93.7326973
59.4535666,120,6.61700294,113.382997,93.9263133
59.474002,110,-1.1501275,111.150128,94.1255407
59.4944373,108,-1.74889331,109.748893,94.3304332
59.5148726,118,9.02350688,108.976493,94.5410447
59.5353079,90,-18.5926979,108.592698,94.7574293
59.5557432,125,16.7826612,108.217339,94.9796412
59.5761785,110,2.26095394,107.739046,95.2077348
59.5966139,110,2.6117467,107.388253,95.4417648
59.6170492,94,-13.3048772,107.304877,95.6817859
59.6374845,96,-11.4321545,107.432155,95.927853
59.6579198,96,-11.7227685,107.722768,96.1800214
59.6783551,115,6.85528951,108.14471,96.4383463
59.6987904,108,-0.674387626,108.674388,96.7028831
59.7192258,113,3.71075515,109.289245,96.9736875
59.7396611,101,-8.97477386,109.974774,97.2508153
59.7600964,105,-5.73563579,110.735636,97.5343224
59.7805317,87,-24.5412267,111.541227,97.8242648
59.800967,94,-18.3738618,112.373862,98.1206989
59.8214023,116,2.78427838,113.215722,98.4236811
59.8418377,151,36.9470628,114.052937,98.7332679
59.862273,102,-12.8770843,114.877084,99.0495161
59.8827083,122,6.31378013,115.68622,99.3724825
59.9031436,122,5.51548851,116.484511,99.7022241
59.9235789,133,15.7196466,117.280353,100.038798
59.9440142,125,6.91631266,118.083687,100.382262
59.9644496,136,17.0963328,118.903667,100.732672
59.9848849,138,18.2521988,119.747801,101.090088
60.0053202,151,30.3766151,120.623385,101.454566
