'y-axis saved as y
'x,PKT-3-101-1_2MnO2_Y2O3_FlowO2_650_24.raw,Diff,Ycalc,Bkg
56.3269632,453,5.52666482,447.473335,159.438216
56.3473985,357,-37.8906131,394.890613,159.246316
56.3678338,377,-15.7191457,392.719146,159.050078
56.3882691,420,-7.51805333,427.518053,158.849474
56.4087044,461,-13.0201925,474.020192,158.644478
56.4291398,438,-40.0042888,478.004289,158.435064
56.4495751,404,-16.7819296,420.78193,158.221206
56.4700104,331,-15.5134889,346.513489,158.002876
56.4904457,269,-20.8956737,289.895674,157.780047
56.510881,218,-35.9882833,253.988283,157.552694
56.5313163,197,-34.6721704,231.67217,157.320789
56.5517517,163,-54.2222446,217.222245,157.084304
56.572187,168,-39.3662438,207.366244,156.843214
56.5926223,169,-31.2968048,200.296805,156.59749
56.6130576,140,-54.9676735,194.967673,156.347106
56.6334929,123,-67.9109247,190.910925,156.092034
56.6539282,125,-62.7757191,187.775719,155.832248
56.6743636,122,-63.2822086,185.282209,155.567718
56.6947989,122,-61.274001,183.274001,155.298418
56.7152342,129,-52.6432134,181.643213,155.024321
56.7356695,142,-38.3158302,180.31583,154.745398
56.7561048,132,-47.241332,179.241332,154.461621
56.7765401,115,-63.385146,178.385146,154.172964
56.7969755,138,-39.7262631,177.726263,153.879398
56.8174108,140,-37.3136546,177.313655,153.580895
56.8378461,129,-48.7467554,177.746755,153.277426
56.8582814,164,-16.0556346,180.055635,152.968965
56.8787167,142,-38.7722731,180.772273,152.655481
56.899152,164,-17.2816644,181.281664,152.336948
56.9195874,133,-49.0400137,182.040014,152.013337
56.9400227,132,-51.147896,183.147896,151.684619
56.960458,161,-23.7076051,184.707605,151.350766
56.9808933,148,-38.8664134,186.866413,151.011749
57.0013286,151,-38.8238324,189.823832,150.66754
57.0217639,132,-61.8072131,193.807213,150.318109
57.0421993,134,-64.9610009,198.961001,149.963428
57.0626346,165,-40.030716,205.030716,149.603467
57.0830699,174,-36.8707035,210.870704,149.238199
57.1035052,183,-31.6282027,214.628203,148.867593
57.1239405,163,-52.1299749,215.129975,148.49162
57.1443758,206,-7.23583733,213.235837,148.110252
57.1648112,197,-13.8999677,210.899968,147.723459
57.1852465,182,-27.5025699,209.50257,147.331211
57.2056818,173,-36.7838147,209.783815,146.933479
57.2261171,173,-38.8403107,211.840311,146.530233
57.2465524,178,-36.5283568,214.528357,146.121444
57.2669877,189,-27.7611049,216.761105,145.707082
57.2874231,185,-33.1074872,218.107487,145.287117
57.3078584,197,-22.1489034,219.148903,144.86152
57.3282937,163,-57.8314762,220.831476,144.43026
57.348729,201,-22.8419707,223.841971,143.993306
57.3691643,204,-24.518518,228.518518,143.55063
57.3895997,219,-16.0483287,235.048329,143.102201
57.410035,234,-9.65117153,243.651172,142.647988
57.4304703,237,-17.6228966,254.622897,142.187961
57.4509056,253,-15.4039895,268.403989,141.72209
57.4713409,259,-27.1943585,286.194358,141.250344
57.4917762,314,4.77134159,309.228658,140.772693
57.5122116,338,-1.29820498,339.298205,140.289105
57.5326469,381,1.66616248,379.333838,139.79955
57.5530822,451,16.923508,434.076492,139.303997
57.5735175,565,53.5062222,511.493778,138.802416
57.5939528,659,33.3979608,625.602039,138.294774
57.6143881,881,78.60951,802.39049,137.781042
57.6348235,1259,166.960302,1092.0397,137.261187
57.6552588,1919,335.078585,1583.92141,136.735179
57.6756941,2912,529.302171,2382.69783,136.202986
57.6961294,3888,510.124307,3377.87569,135.664576
57.7165647,4435,558.248765,3876.75124,135.119919
57.737,3910,600.43488,3309.56512,134.568982
57.7574354,3043,655.044432,2387.95557,134.011734
57.7778707,2237,481.614753,1755.38525,133.448144
57.798306,1901,420.546555,1480.45344,132.878178
57.8187413,1830,333.635471,1496.36453,132.301806
57.8391766,2156,400.30309,1755.69691,131.718995
57.8596119,2422,316.275617,2105.72438,131.129713
57.8800473,2429,264.711333,2164.28867,130.533928
57.9004826,2010,246.39931,1763.60069,129.931608
57.9209179,1482,222.23543,1259.76457,129.32272
57.9413532,1087,195.321553,891.678447,128.707233
57.9617885,761,98.7559531,662.244047,128.085112
57.9822238,600,79.8220221,520.177978,127.456327
58.0026592,460,31.6882803,428.31172,126.820843
58.0230945,396,30.1853617,365.814638,126.178629
58.0435298,283,-38.3294159,321.329416,125.529651
58.0639651,293,4.55244156,288.447558,124.873877
58.0844004,240,-23.3712843,263.371284,124.211274
58.1048357,217,-26.7505517,243.750552,123.541808
58.1252711,214,-14.0666013,228.066601,122.865446
58.1457064,210,-5.29766946,215.297669,122.182155
58.1661417,170,-34.7288613,204.728861,121.491902
58.186577,177,-18.8399364,195.839936,120.794653
58.2070123,156,-32.240736,188.240736,120.090375
58.2274476,163,-18.6438439,181.643844,119.379034
58.247883,153,-22.8855238,175.885524,118.660596
58.2683183,138,-32.9793509,170.979351,117.935028
58.2887536,144,-22.739263,166.739263,117.202295
58.3091889,135,-27.6675755,162.667576,116.462365
58.3296242,144,-14.9571849,158.957185,115.715202
58.3500595,140,-15.599218,155.599218,114.960773
58.3704949,142,-10.53663,152.53663,114.199043
58.3909302,130,-19.7212761,149.721276,113.429978
58.4113655,114,-33.1183245,147.118324,112.653545
58.4318008,124,-20.7020712,144.702071,111.869707
58.4522361,122,-20.4605602,142.46056,111.078432
58.4726714,121,-19.3879417,140.387942,110.279683
58.4931068,126,-12.479364,138.479364,109.473427
58.5135421,123,-13.72926,136.72926,108.659629
58.5339774,111,-24.1317788,135.131779,107.838254
58.5544127,124,-9.68195675,133.681957,107.009266
58.574848,124,-8.37675861,132.376759,106.172631
58.5952833,125,-6.21526877,131.215269,105.328314
58.6157187,118,-12.1980727,130.198073,104.476279
58.636154,117,-12.3330112,129.333011,103.616492
58.6565893,110,-18.6451248,128.645125,102.748916
58.6770246,95,-33.1468566,128.146857,101.873516
58.6974599,127,-0.866184329,127.866184,100.990257
58.7178952,142,14.1578898,127.84211,100.099103
58.7383306,122,-6.13946539,128.139465,99.2000182
58.7587659,130,1.16209671,128.837903,98.2929668
58.7792012,122,-8.05252919,130.052529,97.3779129
58.7996365,151,19.0545619,131.945438,96.4548206
58.8200718,133,-1.73314017,134.73314,95.5236536
58.8405071,124,-14.6673083,138.667308,94.5843759
58.8609425,140,-3.92491584,143.924916,93.6369512
58.8813778,147,-3.28272037,150.28272,92.6813431
58.9018131,163,6.63417368,156.365826,91.7175152
58.9222484,152,-8.03235751,160.032358,90.7454309
58.9426837,157,-7.52593434,164.525934,89.7650537
58.963119,176,5.92547061,170.074529,88.7763468
58.9835544,188,8.89350059,179.106499,87.7792735
59.0039897,222,27.2942396,194.70576,86.7737969
59.024425,247,26.1383681,220.861632,85.75988
59.0448603,308,43.8061218,264.193878,84.7374857
59.0652956,410,73.7822513,336.217749,83.706577
59.0857309,598,143.75794,454.24206,82.6671165
59.1061663,767,138.861578,628.138422,81.6190671
59.1266016,958,163.525636,794.474364,80.5623912
59.1470369,949,129.591362,819.408638,79.4970514
59.1674722,866,193.464712,672.535288,78.4230101
59.1879075,642,143.003467,498.996533,77.3402296
59.2083428,526,135.512343,390.487657,76.2486722
59.2287782,467,118.196892,348.803108,75.1483
59.2492135,441,79.8195354,361.180465,74.0390751
59.2696488,542,126.431172,415.568828,72.9209595
59.2900841,599,123.581151,475.418849,71.793915
59.3105194,621,145.627083,475.372917,70.6579034
59.3309547,463,67.307628,395.692372,69.5128865
59.3513901,367,69.8445522,297.155448,68.3588259
59.3718254,290,65.8562598,224.14374,67.195683
59.3922607,216,38.17105,177.82895,66.0234194
59.412696,188,39.4731124,148.526888,64.8419964
59.4331313,169,39.9253029,129.074697,63.6513752
59.4535666,151,35.5690479,115.430952,62.451517
59.474002,149,43.6205443,105.379456,61.242383
59.4944373,150,52.3386835,97.6613165,60.023934
59.5148726,140,48.4794534,91.5205466,58.796131
59.5353079,124,37.5225209,86.4774791,57.5589348
59.5557432,116,33.7553527,82.2446473,56.3123061
59.5761785,108,29.389288,78.610712,55.0562055
59.5966139,114,38.5590385,75.4409615,53.7905937
59.6170492,105,32.3603843,72.6396157,52.5154309
59.6374845,121,50.855543,70.144457,51.2306777
59.6579198,114,46.0880455,67.9119545,49.9362942
59.6783551,126,60.0882682,65.9117318,48.6322407
59.6987904,97,32.8767707,64.1232293,47.3184772
59.7192258,105,42.46576,62.53424,45.9949637
59.7396611,100,38.8596875,61.1403125,44.6616601
59.7600964,111,51.0554187,59.9445813,43.3185263
59.7805317,135,76.0421133,58.9578867,41.9655219
59.800967,129,70.8009408,58.1990592,40.6026066
59.8214023,112,54.304863,57.695137,39.2297399
59.8418377,135,77.5189846,57.4810154,37.8468813
59.862273,112,54.4024755,57.5975245,36.4539902
59.8827083,107,48.9139194,58.0860806,35.0510257
59.9031436,116,57.0232059,58.9767941,33.6379471
59.9235789,111,50.7347512,60.2652488,32.2147134
59.9440142,143,81.1235312,61.8764688,30.7812837
59.9644496,154,90.362686,63.637314,29.3376169
59.9848849,132,66.7323766,65.2676234,27.8836716
60.0053202,147,80.6225705,66.3774295,26.4194067
