'y-axis saved as y
'x,PKT-3-112-1_NaMn2O4_YOCl_650_24_O2.raw,Diff,Ycalc,Bkg
44.4949148,164,-43.8874116,207.887412,146.311381
44.5153501,183,-25.9331082,208.933108,146.146585
44.5357854,170,-41.4588302,211.45883,145.983675
44.5562207,170,-45.4725195,215.47252,145.822671
44.576656,195,-26.0868041,221.086804,145.663591
44.5970913,192,-36.5213867,228.521387,145.506454
44.6175267,215,-23.0950712,238.095071,145.351278
44.637962,242,-8.2057835,250.205783,145.198081
44.6583973,199,-66.2889267,265.288927,145.046881
44.6788326,258,-24.8749193,282.874919,144.897696
44.6992679,246,-54.9505795,300.950579,144.750541
44.7197032,268,-47.3393032,315.339303,144.605434
44.7401386,252,-69.8142102,321.81421,144.462391
44.7605739,282,-38.1007602,320.10076,144.321428
44.7810092,253,-61.5563095,314.55631,144.18256
44.8014445,262,-47.7013326,309.701333,144.045803
44.8218798,264,-42.749491,306.749491,143.911171
44.8423151,244,-59.9195965,303.919597,143.77868
44.8627505,249,-49.8307317,298.830732,143.648342
44.8831858,228,-62.977729,290.977729,143.520172
44.9036211,251,-30.787299,281.787299,143.394184
44.9240564,234,-38.8058707,272.805871,143.270389
44.9444917,240,-24.8634786,264.863479,143.148802
44.964927,238,-20.3267188,258.326719,143.029433
44.9853624,227,-26.2796385,253.279638,142.912296
45.0057977,231,-18.5168759,249.516876,142.797401
45.026233,220,-26.6794861,246.679486,142.68476
45.0466683,253,8.49095898,244.509041,142.574384
45.0671036,226,-17.0155308,243.015531,142.466282
45.0875389,222,-20.3030079,242.303008,142.360466
45.1079743,225,-17.359242,242.359242,142.256944
45.1284096,222,-21.4710266,243.471027,142.155726
45.1488449,260,14.0234982,245.976502,142.05682
45.1692802,247,-3.1946304,250.19463,141.960236
45.1897155,319,62.6367228,256.363277,141.865981
45.2101508,266,1.42910625,264.570894,141.774063
45.2305862,259,-15.8833983,274.883398,141.684489
45.2510215,279,-8.67015892,287.670159,141.597267
45.2714568,327,23.0570807,303.942919,141.512402
45.2918921,332,6.67324602,325.326754,141.429902
45.3123274,385,31.1695464,353.830454,141.349771
45.3327627,388,-3.83959995,391.8396,141.272015
45.3531981,470,27.6724644,442.327536,141.196639
45.3736334,527,18.1164585,508.883542,141.123648
45.3940687,550,-44.7459535,594.745954,141.053046
45.414504,703,3.51688601,699.483114,140.984836
45.4349393,819,6.03209288,812.967907,140.919022
45.4553746,860,-51.0417014,911.041701,140.855607
45.47581,849,-114.848491,963.848491,140.794594
45.4962453,934,-25.1551701,959.15517,140.735984
45.5166806,901,-14.135246,915.135246,140.67978
45.5371159,843,-19.5942874,862.594287,140.625983
45.5575512,781,-38.242641,819.242641,140.574594
45.5779865,719,-62.5994207,781.599421,140.525613
45.5984219,727,-7.85529318,734.855293,140.479042
45.6188572,667,-3.0134576,670.013458,140.434878
45.6392925,571,-21.5343381,592.534338,140.393123
45.6597278,543,27.789542,515.210458,140.353775
45.6801631,422,-25.5277801,447.52778,140.316832
45.7005984,379,-13.6783593,392.678359,140.282294
45.7210338,351,1.17607464,349.823925,140.250157
45.7414691,344,27.2652975,316.734703,140.220419
45.7619044,271,-20.1577945,291.157795,140.193077
45.7823397,259,-12.257475,271.257475,140.168128
45.802775,263,7.34655797,255.653442,140.145569
45.8232103,244,0.661123755,243.338876,140.125394
45.8436457,240,6.43593602,233.564064,140.107599
45.864081,225,-0.716175397,225.716175,140.09218
45.8845163,176,-43.2138748,219.213875,140.079131
45.9049516,206,-7.51135481,213.511355,140.068447
45.9253869,208,-0.277187593,208.277188,140.06012
45.9458222,186,-17.5074815,203.507481,140.054146
45.9662576,226,26.6557597,199.34424,140.050516
45.9866929,232,36.1613171,195.838683,140.049225
46.0071282,214,21.1205625,192.879438,140.050263
46.0275635,220,29.7525159,190.247484,140.053623
46.0479988,222,34.2490398,187.75096,140.059297
46.0684341,190,4.66711157,185.332888,140.067276
46.0888695,218,34.9766055,183.023395,140.07755
46.1093048,215,34.0819553,180.918045,140.09011
46.1297401,193,13.892266,179.107734,140.104947
46.1501754,236,58.4191509,177.580849,140.122049
46.1706107,181,4.74525464,176.254745,140.141407
46.191046,210,34.9634239,175.036576,140.163009
46.2114814,189,15.1170848,173.882915,140.186843
46.2319167,197,24.2177848,172.782215,140.212899
46.252352,168,-3.75348622,171.753486,140.241163
46.2727873,189,18.1908634,170.809137,140.271623
46.2932226,202,32.0501491,169.949851,140.304267
46.3136579,177,7.82689175,169.173108,140.339081
46.3340933,170,1.51879526,168.481205,140.376052
46.3545286,177,9.12540106,167.874599,140.415165
46.3749639,185,17.6375543,167.362446,140.456407
46.3953992,199,32.0416634,166.958337,140.499762
46.4158345,185,18.3178649,166.682135,140.545216
46.4362698,194,27.4432111,166.556789,140.592754
46.4567052,188,21.3905893,166.609411,140.642359
46.4771405,178,11.1147895,166.88521,140.694016
46.4975758,177,9.5604472,167.439553,140.747708
46.5180111,178,9.66402902,168.335971,140.803419
46.5384464,197,27.379983,169.620017,140.861131
46.5588817,205,33.7530594,171.246941,140.920827
46.5793171,195,22.0321546,172.967845,140.98249
46.5997524,197,22.6986664,174.301334,141.046102
46.6201877,231,56.0903509,174.909649,141.111643
46.640623,216,41.0499436,174.950056,141.179097
46.6610583,234,59.042346,174.957654,141.248442
46.6814936,230,54.6926841,175.307316,141.319661
46.701929,259,82.9196267,176.080373,141.392734
46.7223643,269,91.9344733,177.065527,141.467641
46.7427996,258,79.9693647,178.030635,141.544361
46.7632349,270,91.0605799,178.93942,141.622874
46.7836702,270,90.0318659,179.968134,141.703159
46.8041055,275,93.6870273,181.312973,141.785196
46.8245409,298,114.939062,183.060938,141.868963
46.8449762,288,102.812839,185.187161,141.954437
46.8654115,282,94.4369561,187.563044,142.041598
46.8858468,237,46.9548014,190.045199,142.130423
46.9062821,272,79.461902,192.538098,142.22089
46.9267175,282,87.0704271,194.929573,142.312975
46.9471528,275,77.899966,197.100034,142.406656
46.9675881,263,64.0527635,198.947236,142.501909
46.9880234,272,71.5825107,200.417489,142.598712
47.0084587,290,88.4979839,201.502016,142.697039
47.028894,249,46.6900997,202.3099,142.796867
47.0493294,260,56.9439773,203.056023,142.898172
47.0697647,260,56.06607,203.93393,143.000929
47.0902,226,21.4377637,204.562236,143.105113
47.1106353,239,33.7946754,205.205325,143.2107
47.1310706,241,35.0343674,205.965633,143.317664
47.1515059,245,38.0616342,206.938366,143.425979
47.1719413,214,5.9083537,208.091646,143.53562
47.1923766,241,31.6767913,209.323209,143.646561
47.2128119,220,9.59214322,210.407857,143.758775
47.2332472,223,11.9087208,211.091279,143.872237
47.2536825,226,14.6948469,211.305153,143.986919
47.2741178,204,-7.22620198,211.226202,144.102796
47.2945532,206,-5.02786379,211.027864,144.219839
47.3149885,211,0.253109232,210.746891,144.338023
47.3354238,201,-9.31692536,210.316925,144.457319
47.3558591,214,4.3716364,209.628364,144.5777
47.3762944,189,-19.6319958,208.631996,144.699138
47.3967297,213,5.57255685,207.427443,144.821605
47.4171651,189,-17.1502973,206.150297,144.945074
47.4376004,209,4.10197957,204.89802,145.069516
47.4580357,198,-5.71203797,203.712038,145.194903
47.478471,200,-2.62763743,202.627637,145.321205
47.4989063,194,-7.68563997,201.68564,145.448396
47.5193416,191,-9.93319215,200.933192,145.576445
47.539777,215,14.5815876,200.418412,145.705323
47.5602123,208,7.80470541,200.195295,145.835002
47.5806476,205,4.69223749,200.307763,145.965453
47.6010829,197,-3.6625458,200.662546,146.096645
47.6215182,188,-13.1849639,201.184964,146.22855
47.6419535,204,1.56174556,202.438254,146.361137
47.6623889,223,18.6664156,204.333584,146.494378
47.6828242,225,18.1717008,206.828299,146.628242
47.7032595,217,7.04070899,209.959291,146.762699
47.7236948,242,28.2438418,213.756158,146.89772
47.7441301,219,0.788178181,218.211822,147.033273
47.7645654,210,-13.2404834,223.240483,147.16933
47.7850008,208,-20.6634349,228.663435,147.30586
47.8054361,249,14.798232,234.201768,147.442831
47.8258714,210,-29.4773611,239.477361,147.580215
47.8463067,245,0.915906056,244.084094,147.71798
47.866742,226,-21.6918097,247.69181,147.856096
47.8871773,247,-3.15645956,250.15646,147.994532
47.9076127,247,-4.55132734,251.551327,148.133258
47.928048,228,-24.0819028,252.081903,148.272243
47.9484833,255,3.08943226,251.910568,148.411455
47.9689186,233,-17.990728,250.990728,148.550865
47.9893539,216,-33.1226501,249.12265,148.690442
48.0097892,209,-37.3053476,246.305348,148.830154
48.0302246,244,1.06100566,242.938994,148.969972
48.0506599,220,-19.5678009,239.567801,149.109863
48.0710952,226,-10.5754415,236.575442,149.249797
48.0915305,211,-23.1219506,234.121951,149.389744
48.1119658,222,-10.1864214,232.186421,149.529672
48.1324011,229,-1.73093159,230.730932,149.66955
48.1528365,220,-9.84226237,229.842262,149.809348
48.1732718,240,10.3820439,229.617956,149.949036
48.1937071,242,11.9115898,230.08841,150.088581
48.2141424,262,30.1607939,231.839206,150.227953
48.2345777,214,-20.7047198,234.70472,150.367122
48.255013,253,14.2862625,238.713738,150.506057
48.2754484,260,16.0748446,243.925155,150.644728
48.2958837,240,-10.4682235,250.468224,150.783103
48.316319,248,-10.53311,258.53311,150.921152
48.3367543,256,-12.4243794,268.424379,151.058844
48.3571896,250,-30.573743,280.573743,151.19615
48.3776249,294,-1.48668259,295.486683,151.333039
48.3980603,340,26.1473276,313.852672,151.469481
48.4184956,366,29.5374923,336.462508,151.605445
48.4389309,395,31.0265712,363.973429,151.740902
48.4593662,440,43.6318395,396.36816,151.875821
48.4798015,470,38.0970436,431.902956,152.010173
48.5002368,464,-2.65366958,466.65367,152.143927
48.5206722,565,68.6846767,496.315323,152.277055
48.5411075,552,32.3769118,519.623088,152.409527
48.5615428,551,12.2092316,538.790768,152.541313
48.5819781,628,72.1436078,555.856392,152.672384
48.6024134,638,67.8657792,570.134221,152.80271
48.6228487,643,64.1078749,578.892125,152.932264
48.6432841,583,3.66951905,579.330481,153.061015
48.6637194,593,22.7230149,570.276985,153.188935
48.6841547,566,11.9126482,554.087352,153.315997
48.70459,560,25.9674995,534.032501,153.44217
48.7250253,568,55.6743072,512.325693,153.567427
48.7454606,492,2.16039522,489.839605,153.691741
48.765896,467,0.115595472,466.884405,153.815082
48.7863313,436,-7.84447571,443.844476,153.937424
48.8067666,403,-18.2698913,421.269891,154.058738
48.8272019,389,-10.6498772,399.649877,154.178998
48.8476372,371,-8.2604496,379.26045,154.298176
48.8680725,319,-41.2359261,360.235926,154.416245
48.8885079,334,-8.87445572,342.874456,154.533179
48.9089432,322,-5.83442209,327.834422,154.648951
48.9293785,262,-53.8311694,315.831169,154.763534
48.9498138,285,-22.124593,307.124593,154.876904
48.9702491,250,-51.2625486,301.262549,154.989033
48.9906844,278,-19.0065641,297.006564,155.099896
49.0111198,281,-11.5996538,292.599654,155.209468
49.0315551,222,-64.8457778,286.845778,155.317723
49.0519904,264,-16.1714,280.1714,155.424637
49.0724257,248,-25.9804911,273.980491,155.530185
49.092861,274,5.07423992,268.92576,155.634342
49.1132963,226,-38.2514428,264.251443,155.737085
49.1337317,208,-50.7815591,258.781559,155.838389
49.154167,219,-33.1166704,252.11667,155.938231
49.1746023,215,-29.8379622,244.837962,156.036587
49.1950376,212,-25.9312011,237.931201,156.133435
49.2154729,212,-20.0273511,232.027351,156.228751
49.2359082,184,-42.9915747,226.991575,156.322514
49.2563436,181,-41.2497744,222.249774,156.4147
49.2767789,193,-24.4790467,217.479047,156.505288
49.2972142,202,-10.8688921,212.868892,156.594256
49.3176495,197,-11.8284628,208.828463,156.681584
49.3380848,196,-9.65539249,205.655392,156.767249
49.3585201,189,-14.4396883,203.439688,156.851231
49.3789555,201,-1.09034652,202.090347,156.933511
49.3993908,220,18.6466288,201.353371,157.014067
49.4198261,212,11.1845598,200.81544,157.092879
49.4402614,169,-30.9534562,199.953456,157.16993
49.4606967,218,19.4668588,198.533141,157.245199
49.4811321,181,-15.8088772,196.808877,157.318667
49.5015674,177,-18.2415082,195.241508,157.390317
49.5220027,186,-8.11520275,194.115203,157.46013
49.542438,188,-5.42067518,193.420675,157.528088
49.5628733,197,4.07937962,192.92062,157.594175
49.5833086,207,14.6288157,192.371184,157.658372
49.603744,190,-1.71671063,191.716711,157.720664
49.6241793,169,-22.1023208,191.102321,157.781033
49.6446146,206,15.2994247,190.700575,157.839465
49.6650499,180,-10.6040662,190.604066,157.895943
49.6854852,206,15.1614999,190.8385,157.950453
49.7059205,211,19.6314442,191.368556,158.002978
49.7263559,196,3.82466795,192.175332,158.053506
49.7467912,188,-5.24507598,193.245076,158.102022
49.7672265,206,11.4299792,194.570021,158.148511
49.7876618,198,1.84480368,196.155196,158.192962
49.8080971,222,23.9730224,198.026978,158.23536
49.8285324,201,0.753897458,200.246103,158.275693
49.8489678,200,-2.92512998,202.92513,158.31395
49.8694031,237,30.7501215,206.249878,158.350118
49.8898384,217,6.49684103,210.503159,158.384186
49.9102737,260,43.9180223,216.081978,158.416143
49.930709,238,14.4875601,223.51244,158.445978
49.9511443,232,-1.36949975,233.3695,158.473682
49.9715797,265,19.1399032,245.860097,158.499244
49.992015,260,0.083749119,259.916251,158.522656
50.0124503,269,-3.21835635,272.218356,158.543908
50.0328856,298,19.6972777,278.302722,158.562992
50.0533209,286,9.34451973,276.65548,158.579899
50.0737562,299,28.1776187,270.822381,158.594623
50.0941916,257,-8.85504798,265.855048,158.607155
50.1146269,262,-2.44537065,264.445371,158.617489
50.1350622,284,17.7721579,266.227842,158.625619
50.1554975,273,4.45607397,268.543926,158.631538
50.1759328,266,-2.04830449,268.048304,158.635241
50.1963681,231,-32.1210655,263.121066,158.636723
50.2168035,253,-1.93222519,254.932225,158.635979
50.2372388,240,-6.04116428,246.041164,158.633005
50.2576741,264,25.5171292,238.482871,158.627797
50.2781094,230,-3.04833622,233.048336,158.620351
50.2985447,279,49.469468,229.530532,158.610665
50.31898,236,8.85328843,227.146712,158.598736
50.3394154,256,30.966858,225.033142,158.584562
50.3598507,257,34.1291622,222.870838,158.568141
50.380286,214,-7.08404503,221.084045,158.549472
50.4007213,228,7.63995447,220.360046,158.528555
50.4211566,218,-3.09223939,221.092239,158.505388
50.4415919,238,14.9256896,223.07431,158.479972
50.4620273,240,14.6092941,225.390706,158.452307
50.4824626,207,-19.696685,226.696685,158.422395
50.5028979,236,10.0414355,225.958564,158.390236
50.5233332,207,-16.4829751,223.482975,158.355833
50.5437685,218,-2.64011557,220.640116,158.319188
50.5642038,204,-14.634195,218.634195,158.280303
50.5846392,205,-12.7333659,217.733366,158.239182
50.6050745,202,-15.3944968,217.394497,158.195828
50.6255098,197,-19.7668168,216.766817,158.150246
50.6459451,207,-8.2906646,215.290665,158.102438
50.6663804,209,-4.07275212,213.072752,158.052412
50.6868157,197,-13.6348747,210.634875,158.000171
50.7072511,200,-8.38901289,208.389013,157.945722
50.7276864,205,-1.47897844,206.478978,157.88907
50.7481217,206,1.11218439,204.887816,157.830223
50.768557,178,-25.5733532,203.573353,157.769187
50.7889923,181,-21.5160499,202.51605,157.705971
50.8094276,206,4.27953321,201.720467,157.640581
50.829863,203,1.77323912,201.226761,157.573026
50.8502983,213,11.907979,201.092021,157.503315
50.8707336,207,5.69060043,201.3094,157.431457
50.8911689,204,2.2886857,201.711314,157.357462
50.9116042,176,-25.900295,201.900295,157.281339
50.9320395,200,-1.42404626,201.424046,157.2031
50.9524749,187,-13.1331562,200.133156,157.122754
50.9729102,194,-4.35223874,198.352239,157.040314
50.9933455,201,4.31460021,196.6854,156.955791
51.0137808,186,-9.42875085,195.428751,156.869197
51.0342161,185,-9.59325062,194.593251,156.780544
51.0546514,214,20.0573301,193.94267,156.689846
51.0750868,203,9.78817088,193.211829,156.597116
51.0955221,182,-10.333567,192.333567,156.502368
51.1159574,199,7.52953593,191.470464,156.405615
51.1363927,201,10.1481886,190.851811,156.306872
51.156828,199,8.39226656,190.607733,156.206155
51.1772633,213,22.3391608,190.660839,156.103477
51.1976987,206,15.2434912,190.756509,155.998856
51.218134,228,37.3986488,190.601351,155.892308
51.2385693,212,21.8927172,190.107283,155.783847
51.2590046,197,7.51621845,189.483782,155.673493
51.2794399,206,16.9935358,189.006464,155.561261
51.2998752,203,14.1825741,188.817426,155.447169
51.3203106,207,18.1158261,188.884174,155.331235
51.3407459,189,-0.0594098604,189.05941,155.213478
51.3611812,206,16.7987435,189.201257,155.093916
51.3816165,208,18.7271957,189.272804,154.972568
51.4020518,214,24.6255723,189.374428,154.849454
51.4224871,194,4.35227902,189.647721,154.724593
51.4429225,204,13.8392654,190.160735,154.598006
51.4633578,188,-2.93860239,190.938602,154.469712
51.4837931,207,15.0056758,191.994324,154.339733
51.5042284,197,3.62780376,193.372196,154.208089
51.5246637,193,-2.08649771,195.086498,154.074803
51.545099,189,-8.14335699,197.143357,153.939895
51.5655344,182,-17.4820477,199.482048,153.803387
51.5859697,210,8.06467937,201.935321,153.665303
51.606405,178,-26.2856106,204.285611,153.525665
51.6268403,182,-24.472445,206.472445,153.384495
51.6472756,203,-5.68802094,208.688021,153.241817
51.6677109,193,-18.1751233,211.175123,153.097655
51.6881463,198,-16.0463688,214.046369,152.952032
51.7085816,172,-45.2307124,217.230712,152.804972
51.7290169,193,-27.5050279,220.505028,152.6565
51.7494522,169,-54.5972999,223.5973,152.506641
51.7698875,180,-46.3755546,226.375555,152.355419
51.7903228,189,-39.873841,228.873841,152.20286
51.8107582,200,-31.2686211,231.268621,152.048988
51.8311935,240,6.29290707,233.707093,151.893831
51.8516288,184,-52.3111132,236.311113,151.737413
51.8720641,193,-46.1813576,239.181358,151.579761
51.8924994,191,-51.3922164,242.392216,151.420901
51.9129347,215,-30.9982341,245.998234,151.26086
51.9333701,212,-38.0537169,250.053717,151.099665
51.9538054,231,-23.5890068,254.589007,150.937343
51.9742407,243,-16.6473781,259.647378,150.77392
51.994676,242,-23.2904471,265.290447,150.609426
52.0151113,229,-42.7117213,271.711721,150.443886
52.0355466,273,-6.20769074,279.207691,150.277329
52.055982,276,-12.0235976,288.023598,150.109783
52.0764173,281,-17.3738926,298.373893,149.941277
52.0968526,297,-13.4594171,310.459417,149.771838
52.1172879,326,1.51203274,324.487967,149.601495
52.1377232,383,42.2828211,340.717179,149.430277
52.1581586,360,0.502199475,359.497801,149.258213
52.1785939,439,57.7314159,381.268584,149.085331
52.1990292,463,56.480517,406.519483,148.911661
52.2194645,523,87.2625628,435.737437,148.737232
52.2398998,567,97.6232508,469.376749,148.562073
52.2603351,629,121.212151,507.787849,148.386214
52.2807705,677,125.913361,551.086639,148.209684
52.3012058,723,124.055954,598.944046,148.032514
52.3216411,745,94.7009512,650.299049,147.854732
52.3420764,797,93.9652665,703.034733,147.676368
52.3625117,823,69.2033258,753.796674,147.497453
52.382947,827,28.6519577,798.348042,147.318016
52.4033824,840,7.30979905,832.690201,147.138088
52.4238177,900,45.6653513,854.334649,146.957698
52.444253,831,-31.9226069,862.922607,146.776877
52.4646883,867,7.03544588,859.964554,146.595655
52.4851236,776,-71.536369,847.536369,146.414062
52.5055589,836,8.1940815,827.805918,146.232128
52.5259943,808,5.7704859,802.229514,146.049884
52.5464296,800,28.5362632,771.463737,145.86736
52.5668649,792,56.0429678,735.957032,145.684585
52.5873002,679,-17.364318,696.364318,145.501591
52.6077355,657,3.21223463,653.787765,145.318408
52.6281708,633,23.179346,609.820654,145.135065
52.6486062,634,67.7347569,566.265243,144.951593
52.6690415,608,83.2590653,524.740935,144.768022
52.6894768,549,62.6538266,486.346173,144.584382
52.7099121,507,55.3639431,451.636057,144.400703
52.7303474,492,71.2706502,420.72935,144.217015
52.7507827,450,56.5612149,393.438785,144.033349
52.7712181,453,83.5667892,369.433211,143.849733
52.7916534,411,62.5875064,348.412494,143.666197
52.8120887,374,43.9278945,330.072106,143.482772
52.832524,370,55.8996994,314.100301,143.299486
52.8529593,367,66.7813827,300.218617,143.11637
52.8733946,330,41.8147431,288.185257,142.933451
52.89383,307,29.2189222,277.781078,142.750761
52.9142653,298,29.1910951,268.808905,142.568326
52.9347006,312,50.8996816,261.100318,142.386178
52.9551359,290,35.4868759,254.513124,142.204343
52.9755712,282,33.0584931,248.941507,142.022851
52.9960065,267,22.6943873,244.305613,141.841731
53.0164419,259,18.4726434,240.527357,141.661009
53.0368772,232,-5.58164083,237.581641,141.480716
53.0573125,227,-8.52529982,235.5253,141.300877
53.0777478,240,5.8188213,234.181179,141.121522
53.0981831,239,5.38658091,233.613419,140.942676
53.1186184,258,24.1714989,233.828501,140.764369
53.1390538,225,-9.85145514,234.851455,140.586626
53.1594891,229,-7.67198845,236.671988,140.409475
53.1799244,227,-12.2079498,239.20795,140.232941
53.2003597,233,-9.25633429,242.256334,140.057052
53.220795,208,-37.5112809,245.511281,139.881833
53.2412303,261,12.2647283,248.735272,139.70731
53.2616657,238,-13.8921284,251.892128,139.533509
53.282101,217,-38.0862893,255.086289,139.360455
53.3025363,225,-33.4513727,258.451373,139.188172
53.3229716,248,-14.1430925,262.143093,139.016686
53.3434069,284,17.6614003,266.3386,138.84602
53.3638422,291,19.896169,271.103831,138.6762
53.3842776,265,-11.079667,276.079667,138.507248
53.4047129,252,-28.0812945,280.081294,138.339188
53.4251482,250,-31.1882756,281.188276,138.172043
53.4455835,238,-40.0662468,278.066247,138.005836
53.4660188,216,-55.3792802,271.37928,137.840589
53.4864541,208,-55.3568227,263.356823,137.676324
53.5068895,239,-16.9798701,255.97987,137.513063
53.5273248,257,6.97250486,250.027495,137.350827
53.5477601,217,-28.1296617,245.129662,137.189638
53.5681954,218,-22.208907,240.208907,137.029516
53.5886307,227,-7.27948537,234.279485,136.87048
53.609066,221,-6.26384518,227.263845,136.712552
53.6295014,197,-23.0316353,220.031635,136.555749
53.6499367,196,-17.6561443,213.656144,136.400092
53.670372,200,-8.5535664,208.553566,136.245599
53.6908073,190,-14.8641183,204.864118,136.092287
53.7112426,203,0.503160252,202.49684,135.940175
53.7316779,200,-1.17615565,201.176156,135.789281
53.7521133,173,-27.4486599,200.44866,135.63962
53.7725486,183,-16.883758,199.883758,135.49121
53.7929839,211,11.5410994,199.458901,135.344066
53.8134192,161,-38.6321773,199.632177,135.198204
53.8338545,189,-11.8467491,200.846749,135.053638
53.8542898,191,-12.0195602,203.01956,134.910385
53.8747252,189,-16.3327495,205.33275,134.768457
53.8951605,189,-17.5541961,206.554196,134.627869
53.9155958,173,-32.7605467,205.760547,134.488633
53.9360311,208,4.98651904,203.013481,134.350763
53.9564664,180,-19.2011885,199.201188,134.214271
53.9769017,186,-9.34231162,195.342312,134.079167
53.9973371,192,-0.100238297,192.100238,133.945465
54.0177724,180,-9.56900007,189.569,133.813173
54.0382077,180,-7.24207142,187.242071,133.682303
54.058643,168,-16.6044935,184.604494,133.552865
54.0790783,197,15.4756676,181.524332,133.424866
54.0995136,193,14.8382983,178.161702,133.298317
54.119949,175,0.169922794,174.830077,133.173226
54.1403843,179,7.34714185,171.652858,133.049599
54.1608196,182,13.079294,168.920706,132.927444
54.1812549,212,45.2462,166.7538,132.806767
54.2016902,174,8.85509734,165.144903,132.687576
54.2221255,197,32.9686956,164.031304,132.569874
54.2425609,187,23.658823,163.341177,132.453668
54.2629962,205,41.9708289,163.029171,132.338961
54.2834315,187,23.8937982,163.106202,132.225757
54.3038668,182,18.3539798,163.64602,132.11406
54.3243021,174,9.23095617,164.769044,132.003872
54.3447374,225,58.3762247,166.623775,131.895196
54.3651728,201,31.6472841,169.352716,131.788033
54.3856081,229,56.0162955,172.983705,131.682385
54.4060434,188,10.7690576,177.230942,131.578252
54.4264787,215,33.6855656,181.314434,131.475633
54.446914,187,2.91478903,184.085211,131.374529
54.4673493,204,19.3416557,184.658344,131.274938
54.4877847,212,28.7910356,183.208964,131.176858
54.50822,176,-4.98837347,180.988373,131.080288
54.5286553,210,30.6867314,179.313269,130.985224
54.5490906,187,8.25248962,178.74751,130.891663
54.5695259,187,7.87923523,179.120765,130.799601
54.5899612,174,-5.81249231,179.812492,130.709034
54.6103966,191,10.8174968,180.182503,130.619956
54.6308319,197,16.9804432,180.019557,130.532363
54.6512672,167,-12.6890637,179.689064,130.446246
54.6717025,187,7.27451807,179.725482,130.361601
54.6921378,171,-9.31421083,180.314211,130.27842
54.7125731,184,2.78115745,181.218843,130.196694
54.7330085,178,-4.1046791,182.104679,130.116415
54.7534438,184,1.114674,182.885326,130.037575
54.7738791,198,14.2746384,183.725362,129.960164
54.7943144,182,-2.81885432,184.818854,129.884172
54.8147497,183,-3.24757064,186.247571,129.809587
54.8351851,187,-0.974849417,187.974849,129.7364
54.8556204,177,-12.8856142,189.885614,129.664599
54.8760557,163,-28.8639036,191.863904,129.59417
54.896491,195,1.101576,193.898424,129.525102
54.9169263,175,-21.1009925,196.100992,129.457382
54.9373616,189,-9.57975673,198.579757,129.390994
54.957797,195,-6.369759,201.369759,129.325926
54.9782323,201,-3.43636296,204.436363,129.262162
54.9986676,203,-4.73627878,207.736279,129.199687
55.0191029,204,-7.2748828,211.274883,129.138486
55.0395382,194,-21.1425297,215.14253,129.078541
55.0599735,205,-14.5166212,219.516621,129.019836
55.0804089,216,-8.60367065,224.603671,128.962353
55.1008442,223,-7.4713066,230.471307,128.906076
55.1212795,194,-42.7181577,236.718158,128.850985
55.1417148,203,-39.1173575,242.117358,128.797062
55.1621501,238,-6.85017493,244.850175,128.744287
55.1825854,205,-38.8147499,243.81475,128.692642
55.2030208,189,-50.737523,239.737523,128.642105
55.2234561,223,-11.4912941,234.491294,128.592657
55.2438914,243,13.3656831,229.634317,128.544277
55.2643267,203,-22.7664954,225.766495,128.496942
55.284762,211,-11.5980953,222.598095,128.450632
55.3051973,223,3.77156262,219.228437,128.405324
55.3256327,183,-31.776655,214.776655,128.360995
55.346068,205,-4.13684536,209.136845,128.317622
55.3665033,209,6.01366854,202.986331,128.275183
55.3869386,182,-15.1204921,197.120492,128.233652
55.4073739,190,-2.0373462,192.037346,128.193007
55.4278092,179,-8.89468234,187.894682,128.153223
55.4482446,187,2.34768862,184.652311,128.114274
55.4686799,183,0.71805204,182.281948,128.076136
55.4891152,173,-7.71925173,180.719252,128.038783
55.5095505,153,-26.9839226,179.983923,128.00219
55.5299858,189,8.7761879,180.223812,127.96633
55.5504211,184,2.38348029,181.61652,127.931178
55.5708565,163,-21.2273002,184.2273,127.896706
55.5912918,162,-25.7102226,187.710223,127.862887
55.6117271,168,-22.9858566,190.985857,127.829695
55.6321624,165,-27.4376383,192.437638,127.797101
55.6525977,172,-19.0764991,191.076499,127.765079
55.673033,187,-0.558484195,187.558484,127.733601
55.6934684,188,4.46003367,183.539966,127.702639
55.7139037,174,-6.3485878,180.348588,127.672163
55.734339,169,-9.43306785,178.433068,127.642147
55.7547743,187,9.52410223,177.475898,127.612561
55.7752096,168,-8.6316602,176.63166,127.583377
55.7956449,154,-21.0154365,175.015437,127.554566
55.8160803,172,-0.368216022,172.368216,127.526098
55.8365156,194,24.8284761,169.171524,127.497946
55.8569509,175,8.89383187,166.106168,127.47008
55.8773862,187,23.4186478,163.581352,127.44247
55.8978215,183,21.2997548,161.700245,127.415087
55.9182568,178,17.602843,160.397157,127.387903
55.9386922,197,37.418826,159.581174,127.360887
55.9591275,179,19.834078,159.165922,127.334011
55.9795628,182,22.867109,159.132891,127.307245
55.9999981,165,5.57135068,159.428649,127.280559
56.0204334,185,24.9654242,160.034576,127.253925
56.0408687,176,15.0557053,160.944295,127.227313
56.0613041,189,26.8345192,162.165481,127.200694
56.0817394,187,23.2827689,163.717231,127.17404
56.1021747,195,29.3791368,165.620863,127.14732
56.12261,208,40.0902069,167.909793,127.120506
56.1430453,199,28.3842713,170.615729,127.09357
56.1634806,178,4.23626167,173.763738,127.066483
56.183916,206,28.6331322,177.366868,127.039216
