'y-axis saved as y
'x,PKT-3-105-2_Y2O3_2BMMnO2_FlowO2_650_24.raw,Diff,Bkg,Ycalc
55.5912918,251,20.514326,87.5750374,230.485674
55.6117271,211,-3.54978125,87.5415644,214.549781
55.6321624,213,11.8013548,87.5087337,201.198645
55.6525977,193,3.01691583,87.47655,189.983084
55.673033,146,-34.5272581,87.445018,180.527258
55.6934684,182,9.47594094,87.4141423,172.524059
55.7139037,197,31.2745755,87.3839276,165.725425
55.734339,155,-4.93183527,87.3543783,159.931835
55.7547743,158,3.0172253,87.3254989,154.982775
55.7752096,160,9.25129138,87.2972939,150.748709
55.7956449,140,-7.12462787,87.2697675,147.124628
55.8160803,130,-14.02502,87.2429239,144.02502
55.8365156,143,1.61989292,87.2167675,141.380107
55.8569509,157,17.8667889,87.1913022,139.133211
55.8773862,151,13.7608649,87.1665321,137.239135
55.8978215,121,-14.6635366,87.1424612,135.663537
55.9182568,156,21.6162263,87.1190933,134.383774
55.9386922,148,14.6105628,87.0964322,133.389437
55.9591275,163,30.330912,87.0744815,132.669088
55.9795628,130,-2.21380432,87.053245,132.213804
55.9999981,140,7.90749106,87.0327261,132.092509
56.0204334,152,19.5935151,87.0129283,132.406485
56.0408688,154,20.7850325,86.9938549,133.214967
56.0613041,157,22.3454965,86.975509,134.654504
56.0817394,152,15.0518477,86.957894,136.948152
56.1021747,155,14.5373546,86.9410127,140.462645
56.12261,168,22.144453,86.9248682,145.855547
56.1430453,201,46.5828963,86.9094632,154.417104
56.1634807,181,12.2855389,86.8948005,168.714461
56.183916,201,7.66466008,86.8808827,193.33534
56.2043513,258,22.9153265,86.8677123,235.084674
56.2247866,300,-0.53709308,86.8552916,300.537093
56.2452219,437,54.672875,86.843623,382.327125
56.2656572,451,5.77884083,86.8327085,445.221159
56.2860926,475,30.6906166,86.8225502,444.309383
56.3065279,403,19.8245188,86.81315,383.175481
56.3269632,318,5.08404122,86.8045096,312.915959
56.3473985,277,9.11666404,86.7966307,267.883336
56.3678338,292,36.9208042,86.7895148,255.079196
56.3882691,291,22.1180671,86.7831631,268.881933
56.4087045,328,34.4342461,86.777577,293.565754
56.4291398,289,-14.339308,86.7727576,303.339308
56.4495751,242,-39.3006671,86.7687057,281.300667
56.4700104,264,24.8538803,86.7654222,239.14612
56.4904457,188,-11.1645532,86.7629076,199.164553
56.510881,165,-5.6890986,86.7611626,170.689099
56.5313164,157,4.2144075,86.7601873,152.785592
56.5517517,134,-7.98234009,86.759982,141.98234
56.572187,153,17.6231387,86.7605467,135.376861
56.5926223,145,13.8269584,86.7618812,131.173042
56.6130576,118,-10.4092002,86.7639852,128.4092
56.6334929,129,2.40969681,86.7668582,126.590303
56.6539283,129,3.55180359,86.7704995,125.448196
56.6743636,114,-10.8247318,86.7749083,124.824732
56.6947989,137,12.3794428,86.7800835,124.620557
56.7152342,144,19.2285679,86.786024,124.771432
56.7356695,123,-2.23567274,86.7927284,125.235673
56.7561048,131,5.01262973,86.8001949,125.98737
56.7765402,119,-8.03924934,86.808422,127.039249
56.7969755,133,4.32347225,86.8174075,128.676528
56.8174108,119,-12.4947471,86.8271494,131.494747
56.8378461,119,-15.0581756,86.8376451,134.058176
56.8582814,132,-4.28917648,86.8488923,136.289176
56.8787167,121,-17.6878816,86.8608879,138.687882
56.8991521,129,-12.3312875,86.8736291,141.331287
56.9195874,129,-15.214391,86.8871125,144.214391
56.9400227,154,6.67556979,86.9013349,147.32443
56.960458,139,-11.6419564,86.9162924,150.641956
56.9808933,157,2.85955473,86.9319811,154.140445
57.0013286,143,-14.7889624,86.948397,157.788962
57.021764,148,-13.516278,86.9655357,161.516278
57.0421993,147,-18.2069517,86.9833925,165.206952
57.0626346,169,0.320709964,87.0019627,168.67929
57.0830699,170,-1.68758564,87.0212411,171.687586
57.1035052,180,6.02483919,87.0412223,173.975161
57.1239405,172,-3.37683211,87.0619008,175.376832
57.1443759,175,-0.912530907,87.0832708,175.912531
57.1648112,169,-6.79207812,87.105326,175.792078
57.1852465,196,20.6833717,87.1280601,175.316628
57.2056818,187,12.2528882,87.1514665,174.747112
57.2261171,157,-17.2273228,87.1755382,174.227323
57.2465524,173,-0.813601884,87.2002681,173.813602
57.2669878,147,-26.481656,87.2256486,173.481656
57.2874231,190,16.770199,87.2516719,173.229801
57.3078584,171,-2.13561145,87.2783301,173.135611
57.3282937,153,-20.3672842,87.3056147,173.367284
57.348729,193,18.778666,87.3335171,174.221334
57.3691643,160,-15.7672873,87.3620283,175.767287
57.3895997,158,-20.043188,87.3911391,178.043188
57.410035,194,11.8868595,87.4208399,182.113141
57.4304703,216,28.0823941,87.4511207,187.917606
57.4509056,200,4.21460869,87.4819715,195.785391
57.4713409,234,27.8504609,87.5133816,206.149539
57.4917762,229,9.07769924,87.5453402,219.922301
57.5122116,262,23.6104612,87.577836,238.389539
57.5326469,281,17.7323918,87.6108576,263.267608
57.5530822,302,4.44220747,87.6443931,297.557793
57.5735175,370,23.2036578,87.6784302,346.796342
57.5939528,421,-1.00388816,87.7129563,422.003888
57.6143881,562,16.9958192,87.7479586,545.004181
57.6348235,774,19.96606,87.7834237,754.03394
57.6552588,1117,16.4059866,87.8193379,1100.59401
57.6756941,1672,56.5330374,87.8556872,1615.46696
57.6961294,2365,155.369766,87.8924571,2209.63023
57.7165647,2730,151.210451,87.929633,2578.78955
57.737,2466,24.2055729,87.9671996,2441.79443
57.7574354,1992,41.3900139,88.0051413,1950.60999
57.7778707,1447,-17.8734011,88.0434422,1464.8734
57.798306,1254,75.7730084,88.0820858,1178.22699
57.8187413,1185,69.2315628,88.1210555,1115.76844
57.8391766,1335,102.453901,88.160334,1232.5461
57.8596119,1506,86.2569754,88.1999037,1419.74302
57.8800473,1517,25.030909,88.2397465,1491.96909
57.9004826,1334,2.00386936,88.2798441,1331.99613
57.9209179,1047,14.2663078,88.3201774,1032.73369
57.9413532,738,-9.20351239,88.3607273,747.203512
57.9617885,551,10.3778828,88.4014739,540.622117
57.9822238,415,6.79603671,88.4423969,408.203963
58.0026592,313,-13.276643,88.4834757,326.276643
58.0230945,257,-17.3640576,88.5246892,274.364058
58.0435298,242,2.50311399,88.5660158,239.496886
58.0639651,191,-23.5878282,88.6074333,214.587828
58.0844004,198,2.06891317,88.6489192,195.931087
58.1048357,188,6.5053792,88.6904504,181.494621
58.1252711,148,-22.0584524,88.7320035,170.058452
58.1457064,156,-4.83038402,88.7735544,160.830384
58.1661417,142,-11.2692456,88.8150785,153.269246
58.186577,146,-0.993271438,88.8565509,146.993271
58.2070123,136,-5.73498537,88.8979459,141.734985
58.2274476,116,-21.3714476,88.9392375,137.371448
58.247883,117,-16.8789393,88.9803991,133.878939
58.2683183,134,3.33384171,89.0214036,130.666158
58.2887536,142,14.1502819,89.0622233,127.849718
58.3091889,117,-8.40279667,89.10283,125.402797
58.3296242,116,-7.26332401,89.1431949,123.263324
58.3500595,126,4.68140058,89.1832887,121.318599
58.3704949,134,14.5689806,89.2230815,119.431019
58.3909302,114,-3.96030527,89.2625429,117.960305
58.4113655,98,-18.7195725,89.3016418,116.719572
58.4318008,111,-4.64346847,89.3403467,115.643468
58.4522361,124,9.28680779,89.3786252,114.713192
58.4726714,98,-15.916365,89.4164447,113.916365
58.4931068,95,-18.2434251,89.4537716,113.243425
58.5135421,121,8.31274569,89.4905721,112.687254
58.5339774,116,3.75701981,89.5268114,112.24298
58.5544127,98,-13.9078724,89.5624543,111.907872
58.574848,99,-12.6813269,89.5974649,111.681327
58.5952834,97,-14.5649389,89.6318068,111.564939
58.6157187,112,0.437332964,89.6654426,111.562667
58.636154,89,-22.6811,89.6983347,111.6811
58.6565893,98,-13.9298326,89.7304445,111.929833
58.6770246,134,21.6780405,89.7617328,112.32196
58.6974599,121,8.12531855,89.79216,112.874681
58.7178953,100,-13.6099835,89.8216854,113.609983
58.7383306,100,-14.5552763,89.8502678,114.555276
58.7587659,93,-22.74375,89.8778655,115.74375
58.7792012,114,-3.213953,89.9044358,117.213953
58.7996365,120,0.992220363,89.9299353,119.00778
58.8200718,108,-13.1658202,89.9543202,121.16582
58.8405072,104,-19.7195139,89.9775456,123.719514
58.8609425,121,-5.68203612,89.9995661,126.682036
58.8813778,136,5.95531206,90.0203354,130.044688
58.9018131,138,4.23290519,90.0398067,133.767095
58.9222484,134,-3.60147795,90.0579321,137.601478
58.9426837,125,-16.1680076,90.0746631,141.168008
58.9631191,175,28.6350412,90.0899506,146.364959
58.9835544,142,-12.0459802,90.1037445,154.04598
59.0039897,152,-13.1077604,90.115994,165.10776
59.024425,177,-5.18889478,90.1266473,182.188895
59.0448603,181,-29.3968062,90.1356522,210.396806
59.0652956,263,4.90941247,90.1429553,258.090588
59.085731,346,10.7859049,90.1485025,335.214095
59.1061663,468,24.1017492,90.152239,443.898251
59.1266016,612,56.3201595,90.1541091,555.679841
59.1470369,675,74.1377021,90.1540561,600.862298
59.1674722,564,26.21682,90.1520226,537.78318
59.1879075,472,43.5303441,90.1479503,428.469656
59.2083429,339,-2.52667892,90.14178,341.526679
59.2287782,296,-1.68179002,90.1334517,297.68179
59.2492135,333,38.4429952,90.1229043,294.557005
59.2696488,361,38.4345732,90.1100761,322.565427
59.2900841,357,-4.4922532,90.0949043,361.492253
59.3105194,401,27.033387,90.0773252,373.966613
59.3309548,330,-6.83485492,90.0572741,336.834855
59.3513901,291,15.9677265,90.0346856,275.032273
59.3718254,237,16.8480346,90.0094931,220.151965
59.3922607,214,32.2972685,89.9816293,181.702731
59.412696,173,15.7911672,89.9510256,157.208833
59.4331313,130,-11.9099125,89.9176128,141.909912
59.4535667,134,1.97825424,89.8813203,132.021746
59.474002,124,-1.22629501,89.842077,125.226295
59.4944373,124,3.72144453,89.7998104,120.278555
59.5148726,99,-17.5267004,89.7544471,116.5267
59.5353079,104,-9.60648728,89.7059128,113.606487
59.5557432,106,-5.29378417,89.6541321,111.293784
59.5761786,106,-3.43992963,89.5990284,109.43993
59.5966139,112,4.05842599,89.5405242,107.941574
59.6170492,101,-5.72451802,89.478541,106.724518
59.6374845,117,11.265978,89.4129991,105.734022
59.6579198,111,6.07139756,89.3438178,104.928602
59.6783551,118,13.7241039,89.2709152,104.275896
59.6987905,109,5.25018051,89.1942085,103.749819
59.7192258,109,5.67141354,89.1136135,103.328586
59.7396611,104,1.00666749,89.0290452,102.993333
59.7600964,76,-26.7272103,88.9404172,102.72721
59.7805317,80,-22.5148777,88.8476421,102.514878
59.800967,85,-17.3423225,88.7506313,102.342322
59.8214024,109,6.80304723,88.6492951,102.196953
59.8418377,107,4.93214724,88.5435424,102.067853
59.862273,98,-3.94606639,88.4332813,101.946066
59.8827083,127,25.1752355,88.3184183,101.824764
59.9031436,116,14.3008188,88.1988589,101.699181
59.9235789,104,2.43372186,88.0745074,101.566278
59.9440143,119,17.5758155,87.9452668,101.424185
59.9644496,116,14.7284681,87.811039,101.271532
59.9848849,135,33.8931713,87.6717243,101.106829
60.0053202,124,23.0720026,87.5272221,100.927997
