'y-axis saved as y
'x,PKT-3-105-1_BMY2O3_2MnO2_FlowO2_650_24.raw,Diff,Bkg,Ycalc
55.6321624,223,16.4452504,85.2378371,206.55475
55.6525977,204,0.219262037,85.2157925,203.780738
55.673033,185,-16.7830674,85.1948638,201.783067
55.6934684,176,-24.0257367,85.1750595,200.025737
55.7139037,194,-4.3625221,85.1563882,198.362522
55.734339,187,-10.0906777,85.1388583,197.090678
55.7547743,214,17.3237214,85.1224779,196.676279
55.7752096,220,22.4910785,85.107255,197.508922
55.7956449,199,-0.841652476,85.0931976,199.841652
55.8160803,219,15.1660919,85.0803133,203.833908
55.8365156,221,11.3955914,85.0686098,209.604409
55.8569509,222,4.74315353,85.0580943,217.256846
55.8773862,254,27.2422867,85.0487742,226.757713
55.8978215,284,46.4343677,85.0406564,237.565632
55.9182568,274,25.79476,85.0337477,248.20524
55.9386922,287,30.6272849,85.0280548,256.372715
55.9591275,293,33.0199918,85.0235842,259.980008
55.9795628,309,50.3498492,85.0203421,258.650151
55.9999981,268,13.8404471,85.0183346,254.159553
56.0204334,267,17.7588255,85.0175676,249.241175
56.0408688,255,9.03247923,85.0180466,245.967521
56.0613041,269,23.9779514,85.0197771,245.022049
56.0817394,259,13.0055533,85.0227643,245.994447
56.1021747,284,36.4994066,85.0270131,247.500593
56.12261,282,33.3637611,85.0325284,248.636239
56.1430453,261,11.6078538,85.0393146,249.392146
56.1634807,251,0.569373181,85.047376,250.430627
56.183916,270,17.7462306,85.0567166,252.253769
56.2043513,262,7.43061788,85.0673402,254.569382
56.2247866,266,9.69682746,85.0792504,256.303173
56.2452219,306,49.8376262,85.0924503,256.162374
56.2656572,279,25.6220294,85.106943,253.377971
56.2860926,235,-13.1375669,85.1227311,248.137567
56.3065279,254,12.6034876,85.1398173,241.396512
56.3269632,231,-3.25944959,85.1582035,234.25945
56.3473985,200,-27.3969913,85.1778917,227.396991
56.3678338,211,-9.82814429,85.1988835,220.828144
56.3882691,229,14.7634044,85.2211802,214.236596
56.4087045,215,7.96821817,85.2447827,207.031782
56.4291398,188,-10.9601148,85.2696917,198.960115
56.4495751,188,-2.22798295,85.2959077,190.227983
56.4700104,187,5.67154056,85.3234305,181.328459
56.4904457,172,-0.80343499,85.35226,172.803435
56.510881,171,5.95210079,85.3823956,165.047899
56.5313164,159,0.742167952,85.4138363,158.257832
56.5517517,134,-18.4831719,85.4465807,152.483172
56.572187,136,-11.6939093,85.4806273,147.693909
56.5926223,158,14.3066378,85.515974,143.693362
56.6130576,128,-12.3925807,85.5526185,140.392581
56.6334929,146,8.2952384,85.5905581,137.704762
56.6539283,117,-18.5414918,85.6297896,135.541492
56.6743636,142,8.1733113,85.6703096,133.826689
56.6947989,118,-14.4888242,85.7121141,132.488824
56.7152342,116,-15.4555593,85.755199,131.455559
56.7356695,128,-2.7325506,85.7995595,130.732551
56.7561048,135,4.66918805,85.8451907,130.330812
56.7765402,122,-8.20234505,85.8920869,130.202345
56.7969755,133,2.66051247,85.9402424,130.339488
56.8174108,129,-1.71345193,85.9896507,130.713452
56.8378461,114,-17.3249237,86.0403051,131.324924
56.8582814,132,-0.192339556,86.0921985,132.19234
56.8787167,148,14.6631589,86.1453231,133.336841
56.8991521,122,-12.7841052,86.1996709,134.784105
56.9195874,143,6.45750578,86.2552332,136.542494
56.9400227,161,22.3446261,86.3120012,138.655374
56.960458,139,-2.15682249,86.3699652,141.156822
56.9808933,119,-25.0659953,86.4291153,144.065995
57.0013286,130,-17.403628,86.489441,147.403628
57.021764,134,-17.1171399,86.5509313,151.11714
57.0421993,126,-29.0832154,86.6135748,155.083215
57.0626346,137,-22.0962953,86.6773595,159.096295
57.0830699,153,-9.90340851,86.7422728,162.903409
57.1035052,140,-26.2995657,86.8083018,166.299566
57.1239405,181,11.7611022,86.8754328,169.238898
57.1443759,179,7.12466134,86.9436518,171.875339
57.1648112,177,2.51296235,87.012944,174.487038
57.1852465,166,-11.3219766,87.0832944,177.321977
57.2056818,184,3.47016283,87.154687,180.529837
57.2261171,171,-13.3742589,87.2271056,184.374259
57.2465524,200,11.2868499,87.3005332,188.71315
57.2669878,193,-0.521623049,87.3749522,193.521623
57.2874231,208,9.0010769,87.4503446,198.998923
57.3078584,212,6.73088647,87.5266916,205.269114
57.3282937,241,28.3912489,87.6039739,212.608751
57.348729,227,5.66255549,87.6821715,221.337445
57.3691643,248,16.1766102,87.7612637,231.82339
57.3895997,268,23.5995408,87.8412294,244.400459
57.410035,313,53.5374368,87.9220467,259.462563
57.4304703,295,17.5270674,88.003693,277.472933
57.4509056,325,26.009431,88.0861451,298.990569
57.4713409,332,7.23922576,88.1693791,324.760774
57.4917762,376,20.3496097,88.2533704,355.65039
57.5122116,438,45.4295036,88.3380938,392.570496
57.5326469,444,7.49537296,88.4235232,436.504627
57.5530822,484,-4.33691821,88.5096321,488.336918
57.5735175,570,21.3984656,88.596393,548.601534
57.5939528,597,-20.0222703,88.6837777,617.02227
57.6143881,662,-29.7470557,88.7717574,691.747056
57.6348235,783,14.616431,88.8603026,768.383569
57.6552588,891,51.612948,88.9493827,839.387052
57.6756941,936,40.4481241,89.0389666,895.551876
57.6961294,1065,135.976843,89.1290225,929.023157
57.7165647,1034,96.9574524,89.2195175,937.042548
57.737,1019,95.4313754,89.3104183,923.568625
57.7574354,907,10.0726137,89.4016904,896.927386
57.7778707,853,-12.4659061,89.4932988,865.465906
57.798306,829,-5.04776589,89.5852074,834.047766
57.8187413,856,53.0206974,89.6773795,802.979303
57.8391766,827,57.7350761,89.7697775,769.264924
57.8596119,771,41.7235875,89.8623627,729.276412
57.8800473,734,52.6402984,89.9550958,681.359702
57.9004826,620,-7.00033229,90.0479366,627.000332
57.9209179,555,-14.8981507,90.140844,569.898151
57.9413532,550,35.8784912,90.2337758,514.121509
57.9617885,443,-19.6603967,90.3266891,462.660397
57.9822238,425,7.99655214,90.41954,417.003448
58.0026592,384,6.53210616,90.5122838,377.467894
58.0230945,356,12.367379,90.6048746,343.632621
58.0435298,306,-8.76776896,90.6972657,314.767769
58.0639651,300,9.88116306,90.7894095,290.118837
58.0844004,253,-16.0402659,90.8812573,269.040266
58.1048357,251,-0.0657354632,90.9727594,251.065735
58.1252711,244,8.27245494,91.0638652,235.727545
58.1457064,211,-11.6401644,91.154523,222.640164
58.1661417,219,7.53546142,91.2446802,211.464539
58.186577,221,19.0820699,91.334283,201.91793
58.2070123,212,18.2459498,91.4232767,193.75405
58.2274476,174,-12.7536657,91.5116053,186.753666
58.247883,174,-6.70452338,91.5992121,180.704523
58.2683183,167,-8.39024907,91.686039,175.390249
58.2887536,178,7.39404875,91.772027,170.605951
58.3091889,164,-2.20140502,91.8571158,166.201405
58.3296242,156,-6.11437398,91.9412442,162.114374
58.3500595,146,-12.3592896,92.0243497,158.35929
58.3704949,157,2.02751064,92.1063687,154.972489
58.3909302,139,-12.9828808,92.1872365,151.982881
58.4113655,150,0.658832698,92.2668872,149.341167
58.4318008,122,-24.8988103,92.3452536,146.89881
58.4522361,114,-30.7423698,92.4222675,144.74237
58.4726714,158,15.1727761,92.4978594,142.827224
58.4931068,137,-4.07566445,92.5719585,141.075664
58.5135421,126,-13.4960933,92.6444929,139.496093
58.5339774,133,-5.11597892,92.7153893,138.115979
58.5544127,134,-2.95407142,92.7845733,136.954071
58.574848,117,-19.0148935,92.8519692,136.014894
58.5952834,138,2.71738485,92.9174999,135.282615
58.6157187,131,-3.73059181,92.981087,134.730592
58.636154,107,-27.4329962,93.0426509,134.432996
58.6565893,125,-9.36886787,93.1021105,134.368868
58.6770246,124,-10.5299591,93.1593837,134.529959
58.6974599,104,-30.9259824,93.2143866,134.925982
58.7178953,131,-4.57428675,93.2670342,135.574287
58.7383306,135,-1.49885611,93.31724,136.498856
58.7587659,115,-22.7308461,93.3649161,137.730846
58.7792012,114,-25.3081471,93.4099734,139.308147
58.7996365,134,-7.27680682,93.452321,141.276807
58.8200718,114,-29.7038371,93.4918669,143.703837
58.8405072,139,-7.64983488,93.5285173,146.649835
58.8609425,144,-6.18658658,93.5621773,150.186587
58.8813778,146,-8.42743719,93.5927502,154.427437
58.9018131,176,16.5132087,93.620138,159.486791
58.9222484,148,-17.5068706,93.6442409,165.506871
58.9426837,159,-13.6684038,93.664958,172.668404
58.9631191,188,6.82727403,93.6821864,181.172726
58.9835544,197,5.8034281,93.695822,191.196572
59.0039897,189,-13.8088441,93.7057588,202.808844
59.024425,206,-9.84384411,93.7118894,215.843844
59.0448603,241,11.2538631,93.7141048,229.746137
59.0652956,259,15.537836,93.7122942,243.462164
59.085731,290,34.5069436,93.7063453,255.493056
59.1061663,272,7.78048069,93.6961441,264.219519
59.1266016,290,21.4583972,93.6815749,268.541603
59.1470369,288,19.5963619,93.6625204,268.403638
59.1674722,258,-6.8263229,93.6388614,264.826323
59.1879075,250,-9.36045779,93.610477,259.360458
59.2083429,277,23.6342896,93.5772448,253.36571
59.2287782,219,-28.520722,93.5390404,247.520722
59.2492135,265,23.2554024,93.4957376,241.744598
59.2696488,221,-14.4629381,93.4472086,235.462938
59.2900841,233,4.94960082,93.3933236,228.050399
59.3105194,215,-4.21557868,93.333951,219.215579
59.3309548,206,-3.13151761,93.2689575,209.131518
59.3513901,181,-17.411613,93.1982078,198.411613
59.3718254,190,2.08475417,93.1215646,187.915246
59.3922607,168,-10.2051494,93.038889,178.205149
59.412696,170,0.432515604,92.9500399,169.567484
59.4331313,169,6.8958653,92.8548744,162.104135
59.4535667,159,3.24925125,92.7532476,155.750749
59.474002,149,-1.34586742,92.6450126,150.345867
59.4944373,149,3.21495943,92.5300207,145.785041
59.5148726,138,-3.92221843,92.4081208,141.922218
59.5353079,140,1.35929335,92.2791602,138.640707
59.5557432,134,-1.88093095,92.1429838,135.880931
59.5761786,139,5.39389491,91.9994346,133.606105
59.5966139,133,1.21547645,91.8483536,131.784524
59.6170492,156,25.6135336,91.6895795,130.386466
59.6374845,146,16.6126,91.5229489,129.3874
59.6579198,142,13.2281966,91.3482963,128.771803
59.6783551,120,-8.53586101,91.1654542,128.535861
59.6987905,134,5.31063098,90.9742526,128.689369
59.7192258,140,10.7423629,90.7745195,129.257637
59.7396611,145,14.7159721,90.5660807,130.284028
59.7600964,163,31.1663916,90.3487595,131.833608
59.7805317,133,-0.998272245,90.1223772,133.998272
59.800967,131,-5.90354458,89.8867527,136.903545
59.8214024,141,0.283141678,89.6417026,140.716858
59.8418377,145,-0.655910721,89.3870413,145.655911
59.862273,165,13.0072561,89.1225806,151.992744
59.8827083,176,15.957464,88.8481301,160.042536
59.9031436,196,25.8867516,88.563497,170.113248
59.9235789,195,12.6261421,88.2684861,182.373858
59.9440143,200,3.40766793,87.9628997,196.592332
59.9644496,233,21.2360869,87.6465376,211.763913
59.9848849,210,-15.8717791,87.3191973,225.871779
60.0053202,240,3.77514516,86.9806737,236.224855
