'y-axis saved as y
'x,PKT-3-103-1_Mn2O3_Y2O3_FlowO2_650_24.raw,Diff,Bkg,Ycalc
44.3518675,92,-34.8447162,115.611605,126.844716
44.3723029,118,-8.49635672,115.516962,126.496357
44.3927382,86,-40.1875835,115.422449,126.187583
44.4131735,112,-13.9040693,115.32807,125.904069
44.4336088,89,-36.6488003,115.233833,125.6488
44.4540441,111,-14.4236257,115.139743,125.423626
44.4744794,104,-21.2284786,115.045807,125.228479
44.4949148,101,-24.0627426,114.952031,125.062743
44.5153501,114,-10.9255889,114.85842,124.925589
44.5357854,107,-17.819949,114.76498,124.819949
44.5562207,98,-26.7524167,114.671719,124.752417
44.576656,116,-8.71740537,114.578641,124.717405
44.5970913,103,-21.6536463,114.485752,124.653646
44.6175267,117,-7.44124503,114.393059,124.441245
44.637962,122,-2.23674529,114.300566,124.236745
44.6583973,114,-10.3497605,114.208281,124.349761
44.6788326,115,-9.56361104,114.116209,124.563611
44.6992679,113,-11.8391285,114.024354,124.839129
44.7197032,105,-20.1827682,113.932724,125.182768
44.7401386,111,-14.6044003,113.841324,125.6044
44.7605739,105,-21.1079656,113.750159,126.107966
44.7810092,108,-18.6507645,113.659235,126.650765
44.8014445,101,-26.1381007,113.568557,127.138101
44.8218798,121,-6.75057331,113.478131,127.750573
44.8423151,117,-11.7861861,113.387963,128.786186
44.8627505,115,-15.0331748,113.298057,130.033175
44.8831858,109,-22.5155889,113.20842,131.515589
44.9036211,104,-29.2336001,113.119056,133.2336
44.9240564,119,-16.1972886,113.029971,135.197289
44.9444917,130,-7.42373055,112.94117,137.423731
44.964927,127,-12.9434682,112.852658,139.943468
44.9853624,123,-19.8303481,112.76444,142.830348
45.0057977,157,10.766362,112.676522,146.233638
45.026233,168,17.5884766,112.588908,150.411523
45.0466683,160,4.2308636,112.501604,155.769136
45.0671036,159,-3.8562386,112.414615,162.856239
45.0875389,169,-3.49872037,112.327945,172.49872
45.1079743,199,13.0577939,112.241599,185.942206
45.1284096,216,10.9550359,112.155583,205.044964
45.1488449,236,3.70901492,112.069901,232.290985
45.1692802,258,-11.8770847,111.984558,269.877085
45.1897155,311,-5.33622224,111.899558,316.336222
45.2101508,371,10.1759475,111.814906,360.824053
45.2305862,358,-25.8881666,111.730608,383.888167
45.2510215,345,-30.2648994,111.646666,375.264899
45.2714568,338,-10.0597462,111.563087,348.059746
45.2918921,313,-10.1585951,111.479874,323.158595
45.3123274,288,-21.9792568,111.397032,309.979257
45.3327627,290,-13.7545515,111.314565,303.754551
45.3531981,274,-18.6022043,111.232478,292.602204
45.3736334,254,-15.765138,111.150775,269.765138
45.3940687,231,-8.99432287,111.06946,239.994323
45.414504,199,-12.7293389,110.988537,211.729339
45.4349393,173,-16.2280742,110.90801,189.228074
45.4553746,159,-13.6474375,110.827885,172.647437
45.47581,153,-7.6652113,110.748163,160.665211
45.4962453,156,4.0632017,110.668851,151.936798
45.5166806,133,-12.4626177,110.58995,145.462618
45.5371159,118,-22.5628065,110.511467,140.562807
45.5575512,157,20.2168618,110.433403,136.783138
45.5779865,123,-10.8171087,110.355764,133.817109
45.5984219,129,-2.45344374,110.278552,131.453444
45.6188572,120,-9.54328946,110.201771,129.543289
45.6392925,111,-16.9802229,110.125426,127.980223
45.6597278,98,-28.6881854,110.049519,126.688185
45.6801631,115,-10.6373795,109.974055,125.63738
45.7005984,98,-26.7991174,109.899036,124.799117
45.7210338,133,9.0239499,109.824466,123.97605
45.7414691,123,-0.217236179,109.750349,123.217236
45.7619044,113,-9.51850231,109.676687,122.518502
45.7823397,112,-9.86542098,109.603484,121.865421
45.802775,130,8.75230037,109.530743,121.2477
45.8232104,102,-18.6589054,109.458468,120.658905
45.8436457,121,0.903935647,109.386661,120.096064
45.864081,128,8.43749974,109.315325,119.5625
45.8845163,111,-8.07360382,109.244464,119.073604
45.9049516,121,2.36979735,109.17408,118.630203
45.9253869,101,-17.1959267,109.104176,118.195927
45.9458223,105,-12.7617561,109.034755,117.761756
45.9662576,115,-2.35198065,108.96582,117.351981
45.9866929,93,-23.9716027,108.897373,116.971603
46.0071282,123,6.37878805,108.829418,116.621212
46.0275635,123,6.69928441,108.761956,116.300716
46.0479988,97,-19.0096062,108.69499,116.009606
46.0684342,100,-15.7471233,108.628522,115.747123
46.0888695,124,8.48686632,108.562556,115.513134
46.1093048,117,1.68472546,108.497093,115.315275
46.1297401,119,3.81022895,108.432136,115.189771
46.1501754,120,4.84681374,108.367687,115.153186
46.1706107,94,-21.0471945,108.303747,115.047195
46.1910461,105,-9.94771137,108.24032,114.947711
46.2114814,130,15.1284836,108.177407,114.871516
46.2319167,118,3.18000167,108.11501,114.819998
46.252352,108,-6.7945144,108.053132,114.794514
46.2727873,134,19.2069862,107.991773,114.793014
46.2932226,142,27.1840662,107.930937,114.815934
46.313658,113,-1.86551511,107.870624,114.865515
46.3340933,127,12.0566088,107.810836,114.943391
46.3545286,99,-16.0513301,107.751576,115.05133
46.3749639,111,-4.19140818,107.692843,115.191408
46.3953992,116,0.633991764,107.634641,115.366008
46.4158345,125,9.42220793,107.576971,115.577792
46.4362699,119,3.17035448,107.519833,115.829646
46.4567052,98,-18.1245846,107.46323,116.124585
46.4771405,123,6.53439094,107.407162,116.465609
46.4975758,106,-10.8554913,107.351631,116.855491
46.5180111,114,-3.29649487,107.296637,117.296495
46.5384464,114,-3.79003367,107.242183,117.790034
46.5588818,119,0.663685948,107.188269,118.336314
46.5793171,113,-5.93405261,107.134896,118.934053
46.5997524,127,7.41957288,107.082064,119.580427
46.6201877,96,-24.2714827,107.029776,120.271483
46.640623,114,-7.00324688,106.978031,121.003247
46.6610583,115,-6.77376883,106.92683,121.773769
46.6814937,124,1.41382176,106.876174,122.586178
46.701929,118,-5.45271555,106.826064,123.452716
46.7223643,121,-3.39967172,106.7765,124.399672
46.7427996,120,-5.47350215,106.727482,125.473502
46.7632349,133,6.25075385,106.679011,126.749246
46.7836702,125,-3.34399654,106.631088,128.343997
46.8041056,138,7.55898365,106.583712,130.441016
46.8245409,126,-7.33570922,106.536884,133.335709
46.8449762,125,-12.5268468,106.490604,137.526847
46.8654115,156,12.0985964,106.444872,143.901404
46.8858468,147,-7.11006272,106.399689,154.110063
46.9062821,190,18.6432902,106.355053,171.35671
46.9267175,182,-19.3207936,106.310965,201.320794
46.9471528,279,30.2886072,106.267426,248.711393
46.9675881,327,24.6234815,106.224434,302.376519
46.9880234,320,-1.66065921,106.181989,321.660659
47.0084587,272,-12.5744444,106.140092,284.574444
47.028894,219,-19.0779247,106.098741,238.077925
47.0493294,223,8.08512216,106.057937,214.914878
47.0697647,251,35.2983791,106.017678,215.701621
47.0902,216,-13.5671434,105.977964,229.567143
47.1106353,241,6.50083088,105.938795,234.499169
47.1310706,224,10.1568931,105.90017,213.843107
47.1515059,169,-14.8872895,105.862088,183.887289
47.1719413,162,0.0942397508,105.824548,161.90576
47.1923766,173,23.9384241,105.787549,149.061576
47.2128119,135,-7.15658646,105.75109,142.156586
47.2332472,140,1.06300821,105.715171,138.936992
47.2536825,146,7.65204569,105.67979,138.347954
47.2741178,138,-2.11298419,105.644947,140.112984
47.2945532,163,18.2960814,105.610639,144.703919
47.3149885,130,-22.4109437,105.576865,152.410944
47.3354238,165,5.86661916,105.543625,159.133381
47.3558591,133,-30.3203754,105.510917,163.320375
47.3762944,169,5.85515414,105.47874,163.144846
47.3967297,154,-5.38369416,105.447091,159.383694
47.4171651,154,-0.945765557,105.41597,154.945766
47.4376004,168,15.9555317,105.385374,152.044468
47.4580357,145,-5.87120234,105.355303,150.871202
47.478471,154,3.92714815,105.325754,150.072852
47.4989063,146,-2.09477578,105.296725,148.094776
47.5193416,129,-15.6476254,105.268215,144.647625
47.539777,149,8.40464431,105.240221,140.595356
47.5602123,140,2.93372224,105.212742,137.066278
47.5806476,139,4.44111876,105.185776,134.558881
47.6010829,131,-2.0459068,105.15932,133.045907
47.6215182,126,-6.3465115,105.133372,132.346511
47.6419535,119,-13.2959109,105.10793,132.295911
47.6623889,153,20.2179664,105.082992,132.782034
47.6828242,125,-8.73890507,105.058556,133.738905
47.7032595,139,3.86803466,105.034618,135.131965
47.7236948,135,-1.94681331,105.011177,136.946813
47.7441301,125,-14.243357,104.988229,139.243357
47.7645654,149,6.46536934,104.965773,142.534631
47.7850008,140,-7.4151233,104.943805,147.415123
47.8054361,177,25.9363074,104.922324,151.063693
47.8258714,174,19.7635918,104.901325,154.236408
47.8463067,155,-2.08342572,104.880807,157.083426
47.866742,178,18.5574117,104.860766,159.442588
47.8871773,158,-3.22109065,104.841199,161.221091
47.9076127,167,4.75849069,104.822104,162.241509
47.928048,167,4.37790468,104.803477,162.622095
47.9484833,179,16.4272932,104.785315,162.572707
47.9689186,159,-3.23038183,104.767616,162.230382
47.9893539,157,-4.66741774,104.750375,161.667418
48.0097892,163,2.07468584,104.733589,160.925314
48.0302246,148,-12.0609144,104.717255,160.060914
48.0506599,158,-1.16403468,104.701371,159.164035
48.0710952,138,-20.3300331,104.685931,158.330033
48.0915305,164,6.31572624,104.670933,157.684274
48.1119658,138,-19.5010978,104.656373,157.501098
48.1324011,172,14.2140244,104.642248,157.785976
48.1528365,154,-4.58489938,104.628553,158.584899
48.1732718,140,-19.9487629,104.615285,159.948763
48.1937071,153,-8.92914565,104.60244,161.929146
48.2141424,173,8.4120695,104.590015,164.587931
48.2345777,158,-10.0057388,104.578005,168.005739
48.255013,175,2.7157751,104.566407,172.284225
48.2754484,186,8.46234834,104.555216,177.537652
48.2958837,191,7.04136485,104.544428,183.958635
48.316319,197,5.01761241,104.534039,191.982388
48.3367543,205,3.10788578,104.524046,201.892114
48.3571896,228,13.7745661,104.514443,214.225434
48.377625,252,22.2673706,104.505227,229.732629
48.3980603,250,0.484801655,104.496393,249.515198
48.4184956,266,-9.22186501,104.487937,275.221865
48.4389309,308,-1.403926,104.479854,309.403926
48.4593662,349,-7.17187973,104.47214,356.17188
48.4798015,435,12.5538605,104.46479,422.44614
48.5002369,511,-9.52137861,104.4578,520.521379
48.5206722,629,-44.4264235,104.451164,673.426424
48.5411075,962,36.3024147,104.44488,925.697585
48.5615428,1445,87.1853049,104.438941,1357.8147
48.5819781,2342,280.245087,104.433342,2061.75491
48.6024134,3104,169.300306,104.42808,2934.69969
48.6228488,3248,-129.793974,104.423149,3377.79397
48.6432841,2639,-274.713334,104.418544,2913.71333
48.6637194,1970,-192.230847,104.41426,2162.23085
48.6841547,1710,9.63469287,104.410293,1700.36531
48.70459,1614,1.07123996,104.406636,1612.92876
48.7250253,1914,114.145917,104.403286,1799.85408
48.7454607,1879,-114.91158,104.400236,1993.91158
48.765896,1625,-206.543407,104.397482,1831.54341
48.7863313,1222,-156.334254,104.395018,1378.33425
48.8067666,856,-106.047192,104.392839,962.047192
48.8272019,642,-46.0811304,104.39094,688.08113
48.8476372,455,-66.7799639,104.389316,521.779964
48.8680726,384,-34.4543006,104.38796,418.454301
48.8885079,359,8.05608142,104.386867,350.943919
48.9089432,279,-25.5682683,104.386033,304.568268
48.9293785,241,-30.4073385,104.385451,271.407338
48.9498138,229,-17.9567263,104.385115,246.956726
48.9702491,239,10.4574947,104.385021,228.542505
48.9906845,199,-15.3152104,104.385162,214.31521
49.0111198,192,-11.1776138,104.385533,203.177614
49.0315551,203,8.5694822,104.386128,194.430518
49.0519904,202,14.4248534,104.38694,187.575147
49.0724257,182,-0.264940795,104.387966,182.264941
49.092861,199,20.7372961,104.389197,178.262704
49.1132964,175,-0.417331811,104.390629,175.417332
49.1337317,172,-1.67242459,104.392256,173.672425
49.154167,177,4.00230831,104.394071,172.997692
49.1746023,175,1.56047654,104.396069,173.439523
49.1950376,181,5.87122235,104.398243,175.128778
49.2154729,187,8.70668814,104.400588,178.293312
49.2359083,196,12.7010858,104.403097,183.298914
49.2563436,220,29.28681,104.405764,190.71319
49.2767789,210,8.59674313,104.408583,201.403257
49.2972142,272,55.3293009,104.411548,216.670699
49.3176495,237,-1.38168526,104.414652,238.381685
49.3380848,287,18.1214356,104.417889,268.878564
49.3585202,317,7.04803606,104.421254,309.951964
49.3789555,378,18.4224129,104.424738,359.577587
49.3993908,462,54.6912511,104.428337,407.308749
49.4198261,453,18.0661397,104.432043,434.93386
49.4402614,443,12.1078243,104.435851,430.892176
49.4606967,404,0.0492753748,104.439754,403.950725
49.4811321,350,-24.0339261,104.443744,374.033926
49.5015674,363,8.40506452,104.447817,354.594935
49.5220027,361,14.4288928,104.451964,346.571107
49.542438,348,6.70929312,104.456181,341.290707
49.5628733,326,-1.83819074,104.460459,327.838191
49.5833086,300,-2.69287227,104.464792,302.692872
49.603744,270,-1.73593747,104.469175,271.735937
49.6241793,261,18.3062611,104.473599,242.693739
49.6446146,216,-3.38208011,104.478059,219.38208
49.6650499,212,9.96186909,104.482547,202.038131
49.6854852,190,0.502162309,104.487058,189.497838
49.7059205,180,-0.410406238,104.491583,180.410406
49.7263559,206,32.7519465,104.496117,173.248054
49.7467912,185,18.3106794,104.500652,166.689321
49.7672265,178,15.1412954,104.505182,162.858705
49.7876618,163,2.64068613,104.509699,160.359314
49.8080971,151,-7.4953595,104.514198,158.495359
49.8285324,140,-17.0171496,104.518671,157.01715
49.8489678,152,-3.77183367,104.523111,155.771834
49.8694031,161,6.34567491,104.527511,154.654325
49.8898384,159,5.40462824,104.531865,153.595372
49.9102737,170,17.5112941,104.536165,152.488706
49.930709,156,5.18694561,104.540405,150.813054
49.9511443,160,11.9786393,104.544577,148.021361
49.9715797,154,7.15999882,104.548674,146.840001
49.992015,178,31.9991683,104.55269,146.000832
50.0124503,177,31.4796207,104.556618,145.520379
50.0328856,162,16.6304624,104.56045,145.369538
50.0533209,149,3.25252685,104.564179,145.747473
50.0737562,170,23.0675061,104.567799,146.932494
50.0941916,158,8.58158641,104.571302,149.418414
50.1146269,146,-8.09546575,104.574682,154.095466
50.1350622,170,7.35765035,104.57793,162.64235
50.1554975,210,31.923517,104.581041,178.076483
50.1759328,231,26.9090486,104.584007,204.090951
50.1963681,240,1.73995775,104.586821,238.260042
50.2168035,293,32.5862484,104.589476,260.413752
50.2372388,289,39.9811709,104.591965,249.018829
50.2576741,228,9.33680635,104.594281,218.663194
50.2781094,246,51.3105311,104.596416,194.689469
50.2985447,218,32.4014584,104.598364,185.598542
50.31898,220,30.6152912,104.600117,189.384709
50.3394154,247,48.4895681,104.601668,198.510432
50.3598507,200,0.920924323,104.603011,199.079076
50.380286,185,-0.0491057302,104.604138,185.049106
50.4007213,159,-7.35552564,104.605042,166.355526
50.4211566,160,8.05568376,104.605716,151.944316
50.4415919,173,30.1395513,104.606153,142.860449
50.4620273,144,6.70205357,104.606346,137.297946
50.4824626,138,4.20285187,104.606287,133.797148
50.5028979,127,-4.51580639,104.60597,131.515806
50.5233332,134,4.00482625,104.605388,129.995174
50.5437685,143,14.020974,104.604533,128.979026
50.5642038,122,-6.3175868,104.603399,128.317587
50.5846392,128,0.0805978365,104.601978,127.919402
50.6050745,139,11.2733682,104.600264,127.726632
50.6255098,148,20.2981199,104.598249,127.70188
50.6459451,130,2.17945228,104.595926,127.820548
50.6663804,109,-19.0666041,104.593289,128.066604
50.6868157,135,6.57003493,104.59033,128.429965
50.7072511,140,11.0951946,104.587042,128.904805
50.7276864,135,5.51208383,104.583419,129.487916
50.7481217,142,11.825392,104.579454,130.174608
50.768557,148,17.0433996,104.575139,130.9566
50.7889923,149,17.1514593,104.570468,131.848541
50.8094276,151,18.1138929,104.565434,132.886107
50.829863,131,-3.05393105,104.560029,134.053931
50.8502983,122,-13.3614895,104.554248,135.361489
50.8707336,113,-23.8200793,104.548083,136.820079
50.8911689,134,-4.45102003,104.541527,138.45102
50.9116042,130,-10.2703535,104.534574,140.270353
50.9320396,140,-2.27165608,104.527217,142.271656
50.9524749,144,-0.446965358,104.519449,144.446965
50.9729102,146,-0.813702403,104.511263,146.813702
50.9933455,156,6.60854516,104.502654,149.391455
51.0137808,168,15.8120439,104.493613,152.187956
51.0342161,154,-1.20615044,104.484134,155.20615
51.0546515,151,-7.44564034,104.474212,158.44564
51.0750868,153,-8.90346412,104.463838,161.903464
51.0955221,137,-28.5757076,104.453007,165.575708
51.1159574,165,-4.45980046,104.441713,169.4598
51.1363927,162,-11.5568297,104.429948,173.55683
51.156828,163,-14.8728178,104.417706,177.872818
51.1772634,163,-19.4176698,104.40498,182.41767
51.1976987,199,11.8027769,104.391765,187.197223
51.218134,177,-15.1807093,104.378054,192.180709
51.2385693,216,18.6938802,104.363841,197.30612
51.2590046,205,2.29859594,104.349119,202.701404
51.2794399,197,-11.2981111,104.333882,208.298111
51.2998753,226,12.0632188,104.318123,213.936781
51.3203106,217,-2.46272947,104.301838,219.462729
51.3407459,231,6.32094077,104.285018,224.679059
51.3611812,233,3.64331192,104.26766,229.356688
51.3816165,227,-6.37083233,104.249755,233.370832
51.4020518,258,21.461239,104.231299,236.538761
51.4224872,253,14.3013574,104.212285,238.698643
51.4429225,278,38.2562996,104.192708,239.7437
51.4633578,267,27.3187875,104.172561,239.681212
51.4837931,260,21.4277914,104.151838,238.572209
51.5042284,250,13.4952317,104.130535,236.504768
51.5246637,251,17.3971938,104.108644,233.602806
51.5450991,253,23.0073064,104.086161,229.992694
51.5655344,237,11.1920322,104.063079,225.807968
51.5859697,254,32.692752,104.039394,221.307248
51.606405,203,-13.6806253,104.015099,216.680625
51.6268403,224,11.8582533,103.990189,212.141747
51.6472756,190,-17.9731281,103.964659,207.973128
51.667711,226,21.4451647,103.938503,204.554835
51.6881463,188,-14.4439027,103.911716,202.443903
51.7085816,209,6.43425878,103.884292,202.565741
51.7290169,188,-18.4247798,103.856226,206.42478
51.7494522,195,-19.5746745,103.827513,214.574674
51.7698875,206,-17.0020474,103.798149,223.002047
51.7903229,237,14.5723183,103.768127,222.427682
51.8107582,217,6.77752392,103.737443,210.222476
51.8311935,177,-19.6753469,103.706092,196.675347
51.8516288,160,-28.5601549,103.674069,188.560155
51.8720641,176,-10.1696263,103.641369,186.169626
51.8924994,177,-10.9846372,103.607988,187.984637
51.9129348,199,8.34170529,103.57392,190.658295
51.9333701,176,-13.3782683,103.539161,189.378268
51.9538054,166,-17.3249172,103.503707,183.324917
51.9742407,177,-0.0299458408,103.467552,177.029946
51.994676,151,-22.1879873,103.430693,173.187987
52.0151113,187,15.3738992,103.393126,171.626101
52.0355467,164,-7.67475794,103.354845,171.674758
52.055982,167,-5.90850877,103.315846,172.908509
52.0764173,193,17.8747547,103.276126,175.125245
52.0968526,198,19.7374299,103.23568,178.26257
52.1172879,187,4.66248621,103.194504,182.337514
52.1377232,188,0.577889397,103.152595,187.422111
52.1581586,219,25.3674451,103.109948,193.632555
52.1785939,216,14.875529,103.066559,201.124471
52.1990292,223,12.9101292,103.022426,210.089871
52.2194645,208,-12.751776,102.977543,220.751776
52.2398998,272,38.6485224,102.931908,233.351478
52.2603351,310,61.8788517,102.885517,248.121148
52.2807705,315,49.7683554,102.838367,265.231645
52.3012058,350,65.2960715,102.790454,284.703928
52.3216411,334,27.7222698,102.741774,306.27773
52.3420764,369,39.7481395,102.692326,329.25186
52.3625117,365,12.6438509,102.642105,352.356149
52.382947,402,28.2250298,102.591109,373.77497
52.4033824,395,3.54654041,102.539334,391.45346
52.4238177,392,-11.6744756,102.486778,403.674476
52.444253,382,-27.4790788,102.433438,409.479079
52.4646883,372,-37.0494002,102.379311,409.0494
52.4851236,388,-15.6939009,102.324395,403.693901
52.5055589,353,-41.873808,102.268687,394.873808
52.5259943,386,2.35981575,102.212185,383.640184
52.5464296,355,-15.4236044,102.154886,370.423604
52.5668649,401,45.7431397,102.096788,355.25686
52.5873002,373,34.8213215,102.037889,338.178678
52.6077355,339,19.4544514,101.978187,319.545549
52.6281708,278,-22.0864145,101.917679,300.086414
52.6486062,268,-12.6984638,101.856365,280.698464
52.6690415,280,17.8047299,101.794241,262.19527
52.6894768,252,6.84128072,101.731307,245.158719
52.7099121,234,4.00985751,101.66756,229.990142
52.7303474,264,47.070799,101.603,216.929201
52.7507827,244,38.6816513,101.537624,205.318349
52.7712181,211,15.7936612,101.471432,195.206339
52.7916534,211,24.4996565,101.404422,186.500343
52.8120887,221,41.9718496,101.336593,179.02815
52.832524,183,10.3766229,101.267944,172.623377
52.8529593,174,6.85963059,101.198474,167.140369
52.8733946,177,14.543947,101.128182,162.456053
52.89383,151,-7.46887399,101.057067,158.468874
52.9142653,142,-13.0946653,100.985129,155.094665
52.9347006,157,4.73856032,100.912367,152.26144
52.9551359,151,1.07146525,100.838781,149.928535
52.9755712,148,-0.0981943317,100.764371,148.098194
52.9960065,140,-6.73976454,100.689136,146.739765
53.0164419,149,3.14386084,100.613075,145.856139
53.0368772,147,1.5240515,100.53619,145.475948
53.0573125,142,-3.65630265,100.45848,145.656303
53.0777478,147,0.506712087,100.379945,146.493288
53.0981831,148,-0.139794128,100.300585,148.139794
53.1186184,168,17.1656754,100.220402,150.834325
53.1390538,170,15.0465825,100.139395,154.953417
53.1594891,135,-26.1359761,100.057565,161.135976
53.1799244,174,3.50593413,99.9749123,170.494066
53.2003597,170,-14.93771,99.8914386,184.93771
53.220795,202,-6.02933832,99.8071445,208.029338
53.2412303,281,34.8761536,99.7220309,246.123846
53.2616657,360,52.1749633,99.6360992,307.825037
53.282101,427,33.865091,99.5493505,393.134909
53.3025363,510,41.2999844,99.4617861,468.700016
53.3229716,476,-2.85695497,99.3734078,478.856955
53.3434069,414,-9.29804153,99.2842169,423.298042
53.3638422,346,-14.5237881,99.1942153,360.523788
53.3842776,344,20.8991213,99.1034048,323.100879
53.4047129,361,47.9448815,99.0117874,313.055119
53.4251482,351,25.8497113,98.9193652,325.150289
53.4455835,366,24.0773364,98.8261403,341.922664
53.4660188,302,-32.8612314,98.732115,334.861231
53.4864542,284,-13.2845241,98.6372918,297.284524
53.5068895,232,-20.6908024,98.5416732,252.690802
53.5273248,195,-22.550796,98.4452619,217.550796
53.5477601,160,-32.410782,98.3480606,192.410782
53.5681954,157,-16.7989014,98.2500723,173.798901
53.5886307,149,-10.9983657,98.1513,159.998366
53.6090661,133,-16.8203566,98.0517467,149.820357
53.6295014,107,-35.2791781,97.9514159,142.279178
53.6499367,134,-2.6167908,97.8503108,136.616791
53.670372,115,-17.2912452,97.7484349,132.291245
53.6908073,139,10.0715303,97.645792,128.92847
53.7112426,127,0.727183289,97.5423856,126.272817
53.731678,105,-19.1485863,97.4382197,124.148586
53.7521133,118,-4.43269643,97.3332984,122.432696
53.7725486,113,-8.03790653,97.2276255,121.037907
53.7929839,130,10.0987961,97.1212056,119.901204
53.8134192,119,0.0238384353,97.0140428,118.976162
53.8338545,112,-6.2277948,96.9061416,118.227795
53.8542899,110,-7.62907493,96.7975068,117.629075
53.8747252,135,17.8398534,96.6881429,117.160147
53.8951605,105,-11.8160299,96.5780549,116.81603
53.9155958,121,4.40460638,96.4672478,116.595394
53.9360311,128,11.5884976,96.3557266,116.411502
53.9564664,113,-3.27942278,96.2434966,116.279423
53.9769018,116,-0.18886365,96.1305631,116.188864
53.9973371,112,-4.12243067,96.0169317,116.122431
54.0177724,114,-2.06269498,95.9026079,116.062695
54.0382077,100,-15.9937004,95.7875974,115.9937
54.058643,104,-11.90231,95.6719063,115.90231
54.0790783,113,-2.77931534,95.5555403,115.779315
54.0995137,119,3.38004484,95.4385057,115.619955
54.119949,124,8.57616764,95.3208087,115.423832
54.1403843,120,4.80554724,95.2024556,115.194453
54.1608196,116,1.06331208,95.083453,114.936688
54.1812549,128,13.346253,94.9638075,114.653747
54.2016902,121,6.64596118,94.8435258,114.354039
54.2221256,100,-14.0452311,94.7226148,114.045231
54.2425609,110,-3.73484864,94.6010816,113.734849
54.2629962,109,-4.43068872,94.4789332,113.430689
54.2834315,108,-5.14401398,94.356177,113.144014
54.3038668,116,3.11487276,94.2328202,112.885127
54.3243021,104,-8.66167645,94.1088706,112.661676
54.3447375,116,3.51787388,93.9843355,112.482126
54.3651728,104,-8.35477896,93.859223,112.354779
54.3856081,112,-0.286058845,93.7335408,112.286059
54.4060434,117,4.72119595,93.6072969,112.278804
54.4264787,119,6.65933005,93.4804996,112.34067
54.446914,109,-3.47814513,93.3531572,112.478145
54.4673494,115,2.30347853,93.2252779,112.696521
54.4877847,95,-17.982997,93.0968704,112.982997
54.50822,131,17.7113032,92.9679434,113.288697
54.5286553,106,-7.69482211,92.8385056,113.694822
54.5490906,121,6.65171624,92.7085659,114.348284
54.5695259,107,-8.17977421,92.5781333,115.179774
54.5899613,134,17.7935988,92.4472172,116.206401
54.6103966,120,2.52111073,92.3158266,117.478889
54.6308319,121,1.92577331,92.1839712,119.074227
54.6512672,125,3.89048514,92.0516603,121.109515
54.6717025,120,-3.75299906,91.9189037,123.752999
54.6921378,116,-11.2794153,91.7857112,127.279415
54.7125732,134,1.59992329,91.6520926,132.400077
54.7330085,123,-17.3465194,91.5180581,140.346519
54.7534438,156,3.12408605,91.3836178,152.875914
54.7738791,157,-14.6632541,91.248782,171.663254
54.7943144,195,1.72416607,91.1135611,193.275834
54.8147497,175,-28.8143338,90.9779656,203.814334
54.8351851,189,-5.321623,90.8420063,194.321623
54.8556204,187,7.51798674,90.7056938,179.482013
54.8760557,169,-2.57178002,90.569039,171.57178
54.896491,155,-16.6819192,90.4320531,171.681919
54.9169263,217,38.3267519,90.2947471,178.673248
54.9373616,213,22.5105307,90.1571323,190.489469
54.957797,200,-1.37068991,90.01922,201.37069
54.9782323,218,13.4408747,89.8810219,204.559125
54.9986676,212,8.78095303,89.7425494,203.219047
55.0191029,230,25.1754949,89.6038143,204.824505
55.0395382,215,3.21261319,89.4648285,211.787387
55.0599735,254,29.9132621,89.325604,224.086738
55.0804089,226,-15.9709238,89.1861527,241.970924
55.1008442,284,17.4505149,89.046487,266.549485
55.1212795,356,56.134662,88.9066191,299.865338
55.1417148,373,28.0164403,88.7665614,344.98356
55.1621501,478,72.0412307,88.6263264,405.958769
55.1825854,549,61.9944249,88.4859269,487.005575
55.2030208,643,53.6592656,88.3453756,589.340734
55.2234561,764,59.947301,88.2046853,704.052699
55.2438914,857,52.5381662,88.063869,804.461834
55.2643267,886,32.8259139,87.9229398,853.174086
55.284762,814,-18.8152696,87.7819109,832.81527
55.3051973,721,-45.2197596,87.6407955,766.21976
55.3256327,682,-11.8835962,87.4996072,693.883596
55.346068,608,-35.1878058,87.3583593,643.187806
55.3665033,598,-22.2120884,87.2170655,620.212088
55.3869386,593,-20.6439254,87.0757395,613.643925
55.4073739,645,43.0396452,86.9343951,601.960355
55.4278092,554,-12.4064955,86.7930463,566.406496
55.4482446,486,-19.9921565,86.6517069,505.992156
55.4686799,369,-66.3410073,86.5103913,435.341007
55.4891152,349,-20.3160993,86.3691134,369.316099
55.5095505,303,-11.7922779,86.2278877,314.792278
55.5299858,263,-9.30148791,86.0867286,272.301488
55.5504211,256,16.1810342,85.9456505,239.818966
55.5708565,177,-37.9622102,85.804668,214.96221
55.5912918,192,-3.74346813,85.6637957,195.743468
55.6117271,141,-39.693112,85.5230485,180.693112
55.6321624,180,11.259109,85.3824412,168.740891
55.6525977,172,12.8775323,85.2419887,159.122468
55.673033,149,-2.29111556,85.1017061,151.291116
55.6934684,152,7.14962639,84.9616083,144.850374
55.7139037,132,-7.50864744,84.8217107,139.508647
55.734339,123,-12.0482322,84.6820285,135.048232
55.7547743,151,19.696006,84.542577,131.303994
55.7752096,143,14.8521822,84.4033717,128.147818
55.7956449,125,-0.472708463,84.264428,125.472708
55.8160803,110,-13.1873251,84.1257615,123.187325
55.8365156,121,-0.263256678,83.9873879,121.263257
55.8569509,123,3.35729411,83.8493228,119.642706
55.8773862,118,-0.275227385,83.7115821,118.275227
55.8978215,106,-11.1263506,83.5741817,117.126351
