'y-axis saved as y
'x,PKT-3-101-3_Mn2O3_Y2O3_6NaCl_FlowO2_650_24.raw,Diff,Ycalc,Bkg
55.9795628,148,3.68559041,144.31441,100.474322
55.9999981,151,5.47680408,145.523196,100.303815
56.0204334,152,5.19272935,146.807271,100.133108
56.0408687,148,-0.315835756,148.315836,99.9622187
56.0613041,153,2.49157644,150.508424,99.7911622
56.0817394,168,14.1921956,153.807804,99.6199549
56.1021747,144,-13.1845057,157.184506,99.4486133
56.12261,148,-13.3721751,161.372175,99.277154
56.1430453,177,10.0357851,166.964215,99.1055937
56.1634806,189,14.0764463,174.923554,98.9339496
56.183916,173,-13.5000375,186.500038,98.7622386
56.2043513,187,-16.902534,203.902534,98.5904782
56.2247866,271,40.6680917,230.331908,98.4186857
56.2452219,298,29.8130957,268.186904,98.2468789
56.2656572,321,9.16798318,311.832017,98.0750757
56.2860925,358,17.6661483,340.333852,97.903294
56.3065279,378,42.1112714,335.888729,97.7315519
56.3269632,311,-0.912623425,311.912623,97.5598679
56.3473985,345,51.9685677,293.031432,97.3882605
56.3678338,320,29.1002017,290.899798,97.2167484
56.3882691,330,22.6850436,307.314956,97.0453504
56.4087044,379,37.8590357,341.140964,96.8740856
56.4291398,423,35.2677199,387.73228,96.7029732
56.4495751,496,55.1914449,440.808555,96.5320325
56.4700104,567,59.5212573,507.478743,96.3612833
56.4904457,659,45.0068883,613.993112,96.190745
56.510881,843,56.186059,786.813941,96.0204378
56.5313163,1021,4.33359086,1016.66641,95.8503815
56.5517517,1191,-19.8592181,1210.85922,95.6805965
56.572187,1262,32.2852704,1229.71473,95.5111032
56.5926223,1156,95.497169,1060.50283,95.3419221
56.6130576,1052,202.3462,849.6538,95.173074
56.6334929,876,167.054453,708.945547,95.0045798
56.6539282,769,109.826014,659.173986,94.8364605
56.6743636,751,66.9886523,684.011348,94.6687374
56.6947989,766,19.1855009,746.814499,94.5014319
56.7152342,762,-16.3116188,778.311619,94.3345656
56.7356695,672,-48.0875215,720.087522,94.1681602
56.7561048,627,32.103666,594.896334,94.0022377
56.7765401,465,-5.42513397,470.425134,93.83682
56.7969755,408,29.1845405,378.81546,93.6719295
56.8174108,322,3.78622552,318.213774,93.5075884
56.8378461,299,20.1096025,278.890397,93.3438195
56.8582814,240,-13.1918485,253.191849,93.1806453
56.8787167,223,-13.3450643,236.345064,93.0180888
56.899152,220,-5.50684622,225.506846,92.856173
56.9195874,189,-29.9721789,218.972179,92.6949211
56.9400227,191,-24.6977523,215.697752,92.5343565
56.960458,174,-41.0316181,215.031618,92.3745027
56.9808933,174,-42.5580139,216.558014,92.2153833
57.0013286,202,-17.9969669,219.996967,92.0570222
57.0217639,188,-37.0849626,225.084963,91.8994433
57.0421993,191,-40.4529669,231.452967,91.7426709
57.0626346,179,-59.7491828,238.749183,91.5867292
57.0830699,223,-22.6754156,245.675416,91.4316426
57.1035052,218,-32.3880296,250.38803,91.2774357
57.1239405,215,-36.9369615,251.936962,91.1241333
57.1443758,220,-31.1474861,251.147486,90.9717603
57.1648112,194,-55.453569,249.453569,90.8203418
57.1852465,247,-0.523423618,247.523424,90.6699028
57.2056818,237,-8.58797445,245.587974,90.5204689
57.2261171,228,-15.5090927,243.509093,90.3720654
57.2465524,216,-24.8025604,240.80256,90.2247179
57.2669877,213,-23.9027768,236.902777,90.0784524
57.2874231,216,-15.7927954,231.792795,89.9332946
57.3078584,216,-10.1088687,226.108869,89.7892707
57.3282937,187,-33.5321832,220.532183,89.6464068
57.348729,184,-31.4643283,215.464328,89.5047293
57.3691643,202,-9.13123301,211.131233,89.3642647
57.3895997,189,-18.7207863,207.720786,89.2250395
57.410035,210,4.57066189,205.429338,89.0870806
57.4304703,198,-6.44031402,204.440314,88.9504148
57.4509056,224,19.0111764,204.988824,88.8150691
57.4713409,219,11.3342161,207.665784,88.6810706
57.4917762,235,22.2893738,212.710626,88.5484467
57.5122116,194,-26.7713849,220.771385,88.4172248
57.5326469,240,7.22638449,232.773616,88.2874323
57.5530822,257,6.87808103,250.121919,88.159097
57.5735175,274,-1.0308248,275.030825,88.0322466
57.5939528,330,18.8949165,311.105083,87.906909
57.6143881,385,20.6157595,364.384241,87.7831123
57.6348235,498,52.8427679,445.157232,87.6608845
57.6552588,614,43.4174517,570.582548,87.540254
57.6756941,867,101.873783,765.126217,87.4212491
57.6961294,1138,95.4677666,1042.53223,87.3038983
57.7165647,1366,23.3633066,1342.63669,87.1882302
57.737,1383,-99.8467626,1482.84676,87.0742736
57.7574354,1263,-80.5386279,1343.53863,86.9620572
57.7778707,1077,2.2932504,1074.70675,86.8516099
57.798306,886,28.6789815,857.321018,86.7429609
57.8187413,832,85.8489767,746.151023,86.6361393
57.8391766,861,126.627381,734.372619,86.5311742
57.8596119,833,34.3100165,798.689984,86.4280951
57.8800473,853,-27.9743892,880.974389,86.3269314
57.9004826,842,-39.6749433,881.674943,86.2277125
57.9209179,712,-49.3290443,761.329044,86.1304682
57.9413532,567,-28.9562874,595.956287,86.0352281
57.9617885,437,-19.6981394,456.698139,85.9420221
57.9822238,349,-9.91707471,358.917075,85.8508801
58.0026592,289,-4.62278846,293.622788,85.761832
58.0230945,236,-13.3073901,249.30739,85.6749079
58.0435298,233,14.7219208,218.278079,85.590138
58.0639651,203,7.17955198,195.820448,85.5075524
58.0844004,176,-2.92453163,178.924532,85.4271816
58.1048357,168,2.09407516,165.905925,85.3490558
58.1252711,131,-24.6501087,155.650109,85.2732055
58.1457064,135,-12.4100999,147.4101,85.1996612
58.1661417,125,-15.6696059,140.669606,85.1284536
58.186577,133,-1.99281855,134.992819,85.0596132
58.2070123,120,-9.90900603,129.909006,84.9931708
58.2274476,135,9.52536697,125.474633,84.9291571
58.247883,122,-0.0301584759,122.030158,84.867603
58.2683183,111,-8.08527632,119.085276,84.8085394
58.2887536,130,13.4472386,116.552761,84.7519972
58.3091889,103,-11.345418,114.345418,84.6980074
58.3296242,117,4.5915888,112.408411,84.646601
58.3500595,104,-6.70188636,110.701886,84.5978091
58.3704949,100,-9.19381126,109.193811,84.5516629
58.3909302,114,6.14173156,107.858268,84.5081934
58.4113655,114,7.32581218,106.674188,84.4674319
58.4318008,104,-1.62439823,105.624398,84.4294096
58.4522361,105,0.305085663,104.694914,84.3941578
58.4726714,123,19.1255989,103.874401,84.3617077
58.4931068,97,-6.15377565,103.153776,84.3320906
58.5135421,105,2.47408018,102.52592,84.305338
58.5339774,116,14.0145149,101.985485,84.281481
58.5544127,111,9.47121803,101.528782,84.2605512
58.574848,100,-1.15375077,101.153751,84.2425798
58.5952833,105,4.13997782,100.860022,84.2275983
58.6157187,84,-16.6490819,100.649082,84.215638
58.636154,100,-0.524524387,100.524524,84.2067303
58.6565893,91,-9.49194597,100.491946,84.2009067
58.6770246,112,11.442351,100.557649,84.1981985
58.6974599,88,-12.7340469,100.734047,84.198637
58.7178952,107,5.94228609,101.057714,84.2022537
58.7383306,128,26.44898,101.55102,84.2090799
58.7587659,107,4.74370656,102.256293,84.219147
58.7792012,126,22.7623082,103.237692,84.2324862
58.7996365,132,27.412158,104.587842,84.2491288
58.8200718,112,5.56738313,106.432617,84.2691061
58.8405071,109,0.0876844852,108.912316,84.2924494
58.8609425,113,0.909585589,112.090414,84.3191898
58.8813778,119,3.25101833,115.748982,84.3493585
58.9018131,122,2.80183403,119.198166,84.3829865
58.9222484,108,-13.6020697,121.60207,84.420105
58.9426837,125,2.0576197,122.94238,84.4607449
58.963119,120,-4.27421823,124.274218,84.5049373
58.9835544,139,12.1052152,126.894785,84.5527129
59.0039897,105,-26.7584606,131.758461,84.6041027
59.024425,144,4.31845311,139.681547,84.6591374
59.0448603,158,6.26468055,151.735319,84.7178476
59.0652956,188,18.3461857,169.653814,84.7802641
59.0857309,233,36.6512102,196.34879,84.8464174
59.1061663,285,49.5781837,235.421816,84.9163378
59.1266016,303,17.1981473,285.801853,84.9900559
59.1470369,342,11.4313305,330.568669,85.0676018
59.1674722,346,6.47506353,339.524936,85.1490057
59.1879075,320,13.9962239,306.003776,85.2342977
59.2083428,285,25.9910405,259.00896,85.3235079
59.2287782,267,42.5103,224.4897,85.416666
59.2492135,206,-2.46017715,208.460177,85.5138017
59.2696488,251,42.1507073,208.849293,85.6149449
59.2900841,229,8.06784028,220.93216,85.7201248
59.3105194,232,-2.14045211,234.140452,85.829371
59.3309547,218,-15.032534,233.032534,85.9427126
59.3513901,220,7.81635372,212.183646,86.0601788
59.3718254,203,19.4489066,183.551093,86.1817986
59.3922607,150,-8.99083471,158.990835,86.3076006
59.412696,141,-0.0141203103,141.01412,86.4376137
59.4331313,134,4.62486759,129.375132,86.5718664
59.4535666,134,12.4683882,121.531612,86.7103869
59.474002,108,-8.13990818,116.139908,86.8532034
59.4944373,104,-8.31365766,112.313658,87.0003439
59.5148726,119,9.44138546,109.558615,87.1518364
59.5353079,104,-3.55606733,107.556067,87.3077084
59.5557432,110,3.89443783,106.105562,87.4679873
59.5761785,97,-8.07516538,105.075165,87.6327004
59.5966139,101,-3.37614847,104.376148,87.8018749
59.6170492,117,13.0520177,103.947982,87.9755375
59.6374845,119,15.2508412,103.749159,88.1537149
59.6579198,94,-9.75137955,103.75138,88.3364335
59.6783551,82,-21.9357198,103.93572,88.5237195
59.6987904,99,-5.28994153,104.289942,88.715599
59.7192258,117,12.1935699,104.80643,88.9120976
59.7396611,100,-5.48034547,105.480345,89.1132409
59.7600964,99,-7.30721015,106.30721,89.3190542
59.7805317,82,-25.2788505,107.278851,89.5295624
59.800967,124,15.6144735,108.385527,89.7447903
59.8214023,80,-29.6294047,109.629405,89.9647625
59.8418377,146,35.0205601,110.97944,90.1895031
59.862273,106,-6.40514883,112.405149,90.4190361
59.8827083,112,-1.86685497,113.866855,90.6533852
59.9031436,119,3.67899809,115.321002,90.8925738
59.9235789,106,-10.7263495,116.72635,91.1366249
59.9440142,120,1.94837468,118.051625,91.3855615
59.9644496,136,16.7189804,119.28102,91.6394058
59.9848849,110,-10.4141857,120.414186,91.8981802
60.0053202,135,13.540337,121.459663,92.1619065
