'y-axis saved as y
'x,PKT-3-104-2_2MnO2_Y2O3_6NaCl_FlowO2_650_72.raw,Diff,Bkg,Ycalc
56.0817394,169,1.8781094,100.403211,167.121891
56.1021747,174,7.83490259,100.293853,166.165097
56.12261,164,-1.62770996,100.185077,165.62771
56.1430453,164,-1.8916956,100.07689,165.891696
56.1634807,166,-1.70538664,99.9692978,167.705387
56.183916,194,21.5119211,99.8623082,172.488079
56.2043513,199,16.533245,99.755927,182.466755
56.2247866,223,23.5240892,99.6501606,199.475911
56.2452219,258,38.8091911,99.5450151,219.190809
56.2656572,248,22.0431491,99.4404966,225.956851
56.2860926,236,24.9939631,99.336611,211.006037
56.3065279,203,11.5248738,99.2333639,191.475126
56.3269632,174,-6.38599057,99.130761,180.385991
56.3473985,220,41.4397125,99.0288078,178.560287
56.3678338,229,43.8445573,98.9275096,185.155443
56.3882691,260,60.8838044,98.8268716,199.116196
56.4087045,283,66.641228,98.7268987,216.358772
56.4291398,335,103.518644,98.6275957,231.481356
56.4495751,372,120.751736,98.5289675,251.248264
56.4700104,381,84.9414013,98.4310184,296.058599
56.4904457,453,62.1177222,98.3337529,390.882278
56.510881,551,0.0102939314,98.237175,550.989706
56.5313164,568,-147.334606,98.1412888,715.334606
56.5517517,651,-78.1398546,98.046098,729.139855
56.572187,554,-14.1916009,97.9516063,568.191601
56.5926223,490,81.7583227,97.8578171,408.241677
56.6130576,440,114.532864,97.7647335,325.467136
56.6334929,475,168.744426,97.6723587,306.255574
56.6539283,439,101.371882,97.5806954,337.628118
56.6743636,427,22.643824,97.4897462,404.356176
56.6947989,420,-30.3321303,97.3995136,450.33213
56.7152342,419,8.1001223,97.3099996,410.899878
56.7356695,345,29.4056754,97.2212063,315.594325
56.7561048,277,38.6952586,97.1331353,238.304741
56.7765402,209,16.5650008,97.0457882,192.434999
56.7969755,192,25.7472781,96.9591662,166.252722
56.8174108,177,26.3981717,96.8732703,150.601828
56.8378461,165,24.364467,96.7881013,140.635533
56.8582814,183,49.3575571,96.7036598,133.642443
56.8787167,143,14.403309,96.6199459,128.596691
56.8991521,127,2.15215588,96.5369597,124.847844
56.9195874,109,-12.9884618,96.4547009,121.988462
56.9400227,136,16.2363534,96.3731691,119.763647
56.960458,126,7.99266018,96.2923633,118.00734
56.9808933,114,-2.60704755,96.2122826,116.607048
57.0013286,104,-11.4837484,96.1329255,115.483748
57.021764,99,-15.580059,96.0542905,114.580059
57.0421993,106,-7.85353829,95.9763755,113.853538
57.0626346,113,-0.271643914,95.8991783,113.271644
57.0830699,100,-12.8093247,95.8226965,112.809325
57.1035052,110,-2.44791824,95.746927,112.447918
57.1239405,106,-6.17432612,95.6718668,112.174326
57.1443759,109,-2.98047349,95.5975124,111.980473
57.1648112,113,1.13726122,95.5238599,111.862739
57.1852465,113,1.17873616,95.4509052,111.821264
57.2056818,110,-1.8592629,95.3786438,111.859263
57.2261171,100,-11.982542,95.3070709,111.982542
57.2465524,107,-5.19940267,95.2361814,112.199403
57.2669878,108,-4.52097017,95.1659696,112.52097
57.2874231,110,-2.96179899,95.0964297,112.961799
57.3078584,101,-12.5409134,95.0275554,113.540913
57.3282937,105,-9.28409942,94.9593402,114.284099
57.348729,121,5.77640072,94.891777,115.223599
57.3691643,124,7.59902577,94.8248584,116.400974
57.3895997,116,-1.86994327,94.7585767,117.869943
57.410035,119,-0.698006154,94.6929238,119.698006
57.4304703,137,15.0270672,94.627891,121.972933
57.4509056,125,0.170064422,94.5634694,124.829936
57.4713409,117,-11.435004,94.4996496,128.435004
57.4917762,138,4.87771147,94.4364218,133.122289
57.5122116,152,12.7452046,94.3737758,139.254795
57.5326469,123,-24.4451966,94.3117009,147.445197
57.5530822,136,-22.6684673,94.2501861,158.668467
57.5735175,159,-15.5533816,94.1892197,174.553382
57.5939528,237,38.5989379,94.1287898,198.401062
57.6143881,255,18.58278,94.068884,236.41722
57.6348235,327,27.8403168,94.0094894,299.159683
57.6552588,482,79.7717725,93.9505925,402.228227
57.6756941,599,49.1862198,93.8921794,549.81378
57.6961294,727,38.0690224,93.834236,688.930978
57.7165647,741,31.0452999,93.7767472,709.9547
57.737,606,14.9228836,93.7196979,591.077116
57.7574354,492,41.0797195,93.663072,450.920281
57.7778707,403,38.1277391,93.6068534,364.872261
57.798306,387,51.3613171,93.5510251,335.638683
57.8187413,409,56.2796494,93.4955697,352.720351
57.8391766,445,43.2868262,93.4404692,401.713174
57.8596119,450,6.55594101,93.3857053,443.444059
57.8800473,425,-0.687615634,93.3312589,425.687616
57.9004826,344,-6.54638635,93.2771104,350.546386
57.9209179,272,-0.290004806,93.2232397,272.290005
57.9413532,243,25.4711971,93.169626,217.528803
57.9617885,163,-20.2694597,93.1162481,183.26946
57.9822238,135,-26.6503786,93.0630841,161.650379
58.0026592,147,-0.382404647,93.0101115,147.382405
58.0230945,126,-11.5040053,92.9573073,137.504005
58.0435298,124,-6.36967912,92.9046478,130.369679
58.0639651,120,-5.02910429,92.8521086,125.029104
58.0844004,119,-1.90735821,92.7996648,120.907358
58.1048357,118,0.357605756,92.747291,117.642394
58.1252711,134,18.9637282,92.6949608,115.036272
58.1457064,91,-21.9190985,92.6426474,112.919098
58.1661417,108,-3.18201151,92.5903234,111.182012
58.186577,104,-5.74963012,92.5379605,109.74963
58.2070123,108,-0.566529513,92.4855299,108.56653
58.2274476,109,1.39984077,92.4330021,107.600159
58.247883,110,3.16047485,92.3803468,106.839525
58.2683183,100,-6.18659427,92.3275332,106.186594
58.2887536,94,-11.5974208,92.2745295,105.597421
58.3091889,89,-16.0651969,92.2213034,105.065197
58.3296242,107,2.43033876,92.1678219,104.569661
58.3500595,88,-16.0922175,92.1140511,104.092217
58.3704949,102,-1.62501249,92.0599564,103.625012
58.3909302,87,-16.1685934,92.0055026,103.168593
58.4113655,96,-6.72628114,91.9506536,102.726281
58.4318008,93,-9.30220388,91.8953725,102.302204
58.4522361,82,-19.8979833,91.8396217,101.897983
58.4726714,86,-15.5121327,91.7833628,101.512133
58.4931068,89,-12.1416119,91.7265565,101.141612
58.5135421,94,-6.78419641,91.6691629,100.784196
58.5339774,95,-5.44025221,91.611141,100.440252
58.5544127,83,-17.1130811,91.5524492,100.113081
58.574848,90,-9.80794804,91.4930451,99.807948
58.5952834,100,0.469413979,91.4328851,99.530586
58.6157187,92,-7.28599355,91.3719251,99.2859936
58.636154,92,-7.07790295,91.3101201,99.0779029
58.6565893,83,-15.9088471,91.247424,98.9088471
58.6770246,69,-29.7804549,91.18379,98.7804549
58.6974599,106,7.30703189,91.1191704,98.6929681
58.7178953,83,-15.6441424,91.0535165,98.6441424
58.7383306,99,0.362582608,90.9867786,98.6374174
58.7587659,108,9.31029726,90.9189064,98.6897027
58.7792012,99,0.202030691,90.8498484,98.7979693
58.7996365,97,-1.96699534,90.7795521,98.9669953
58.8200718,92,-7.20567529,90.7079642,99.2056753
58.8405072,94,-5.52811272,90.6350305,99.5281127
58.8609425,109,9.04854312,90.5606955,99.9514569
58.8813778,93,-7.49733457,90.484903,100.497335
58.9018131,72,-29.162401,90.4075958,101.162401
58.9222484,91,-10.8802761,90.3287154,101.880276
58.9426837,88,-14.8277789,90.2482025,102.827779
58.9631191,108,3.5366005,90.1659968,104.4634
58.9835544,107,0.211616604,90.0820369,106.788383
59.0039897,118,7.86597632,89.9962602,110.134024
59.024425,111,-4.17773045,89.9086032,115.17773
59.0448603,123,-0.188303836,89.8190013,123.188304
59.0652956,161,24.5889912,89.7273887,136.411009
59.085731,158,0.396050934,89.6336986,157.603949
59.1061663,218,32.816533,89.5378631,185.183467
59.1266016,248,43.4796162,89.4398131,204.520384
59.1470369,210,11.739495,89.3394783,198.260505
59.1674722,189,14.8819375,89.2367874,174.118063
59.1879075,161,9.13650599,89.1316678,151.863494
59.2083429,125,-14.4257694,89.0240458,139.425769
59.2287782,149,12.8758553,88.9138466,136.124145
59.2492135,144,3.56713327,88.800994,140.432867
59.2696488,156,6.20797596,88.6854107,149.792024
59.2900841,155,-1.56113003,88.5670182,156.56113
59.3105194,171,18.9856185,88.4457366,152.014382
59.3309548,162,23.3304969,88.321485,138.669503
59.3513901,131,5.65729579,88.194181,125.342704
59.3718254,118,2.02481459,88.0637411,115.975185
59.3922607,115,4.94112687,87.9300803,110.058873
59.412696,103,-3.30382121,87.7931126,106.303821
59.4331313,106,2.17382212,87.6527504,103.826178
59.4535667,108,5.87422288,87.5089049,102.125777
59.474002,101,0.0769228627,87.3614859,100.923077
59.4944373,99,-1.05616873,87.210402,100.056169
59.5148726,108,8.5723778,87.0555602,99.4276222
59.5353079,84,-14.9777049,86.8968663,98.9777049
59.5557432,98,-0.670124876,86.7342246,98.6701249
59.5761786,96,-2.48356135,86.5675381,98.4835613
59.5966139,96,-2.4073541,86.3967081,98.4073541
59.6170492,104,5.56114805,86.2216348,98.438852
59.6374845,93,-5.57671705,86.0422168,98.576717
59.6579198,97,-1.82387882,85.8583512,98.8238788
59.6783551,111,11.8141898,85.6699336,99.1858102
59.6987905,107,7.32934615,85.4768583,99.6706538
59.7192258,87,-13.289321,85.2790178,100.289321
59.7396611,93,-8.05557162,85.0763033,101.055572
59.7600964,119,17.0147645,84.8686043,101.985236
59.7805317,105,1.90341868,84.6558089,103.096581
59.800967,84,-20.4196545,84.4378036,104.419654
59.8214024,97,-8.97800607,84.2144732,105.978006
59.8418377,112,4.20345652,83.985701,107.796543
59.862273,126,16.1011867,83.7513686,109.898813
59.8827083,121,8.69903786,83.511356,112.300962
59.9031436,113,-2.00386121,83.2655418,115.003861
59.9235789,127,9.01903645,83.0138024,117.980964
59.9440143,151,29.8333332,82.7560131,121.166667
59.9644496,139,14.5587878,82.4920472,124.441212
59.9848849,143,15.3496111,82.2217763,127.650389
60.0053202,192,61.411315,81.9450703,130.588685
