'y-axis saved as y
'x,PKT-3-103-2_mNaMnO2_YOCl_FlowO2_650_24.raw,Diff,Bkg,Ycalc
56.2452219,167,-10.8035513,102.710583,177.803551
56.2656572,205,26.1531089,102.636918,178.846891
56.2860926,196,16.2670399,102.564542,179.73296
56.3065279,193,12.5391916,102.493455,180.460808
56.3269632,168,-13.1587489,102.423656,181.158749
56.3473985,177,-5.07061403,102.355145,182.070614
56.3678338,194,10.4795661,102.287923,183.520434
56.3882691,185,-0.903201486,102.221988,185.903201
56.4087045,188,-1.74625837,102.157338,189.746258
56.4291398,178,-17.8798987,102.093972,195.879899
56.4495751,190,-15.771806,102.031887,205.771806
56.4700104,220,-2.12731311,101.971082,222.127313
56.4904457,227,-22.7891872,101.911552,249.789187
56.510881,296,0.342346785,101.853294,295.657653
56.5313164,345,-13.7086804,101.796305,358.70868
56.5517517,364,-33.8421423,101.740579,397.842142
56.572187,335,-31.4086461,101.686112,366.408646
56.5926223,310,1.92539204,101.632898,308.074608
56.6130576,280,12.904877,101.580932,267.095123
56.6334929,256,7.53655156,101.530207,248.463448
56.6539283,220,-28.3785635,101.480716,248.378563
56.6743636,242,-22.2386667,101.432453,264.238667
56.6947989,263,-23.4881305,101.385408,286.488131
56.7152342,256,-31.9892357,101.339573,287.989236
56.7356695,228,-32.7790866,101.294941,260.779087
56.7561048,201,-28.8791149,101.2515,229.879115
56.7765402,200,-7.91526349,101.209242,207.915263
56.7969755,198,4.00062578,101.168155,193.999374
56.8174108,171,-14.1351632,101.128229,185.135163
56.8378461,161,-18.2415075,101.089451,179.241507
56.8582814,135,-40.1021739,101.05181,175.102174
56.8787167,140,-32.0227601,101.015293,172.02276
56.8991521,127,-42.6086221,100.979885,169.608622
56.9195874,157,-10.6087478,100.945574,167.608748
56.9400227,166,0.144885995,100.912343,165.855114
56.960458,165,0.727068901,100.880179,164.272931
56.9808933,158,-4.81404111,100.849065,162.814041
57.0013286,144,-17.4525448,100.818985,161.452545
57.021764,160,-0.180704499,100.78992,160.180704
57.0421993,153,-6.00162473,100.761855,159.001625
57.0626346,154,-3.92493637,100.734769,157.924936
57.0830699,141,-15.960401,100.708643,156.960401
57.1035052,133,-23.1289608,100.683458,156.128961
57.1239405,135,-20.4466062,100.659194,155.446606
57.1443759,143,-11.9292055,100.635828,154.929205
57.1648112,156,1.40091671,100.613339,154.599083
57.1852465,176,21.5273055,100.591703,154.472695
57.2056818,176,21.4392071,100.570899,154.560793
57.2261171,152,-2.64787444,100.5509,154.647874
57.2465524,153,-2.26119289,100.531683,155.261193
57.2669878,164,7.82237369,100.513221,156.177626
57.2874231,166,8.58083104,100.495488,157.419169
57.3078584,165,5.97233085,100.478457,159.027669
57.3282937,185,23.954573,100.462099,161.045427
57.348729,157,-6.52211732,100.446386,163.522117
57.3691643,199,32.4836047,100.431288,166.516395
57.3895997,173,2.92556811,100.416774,170.074432
57.410035,195,20.6931882,100.402813,174.306812
57.4304703,217,37.6801428,100.389373,179.319857
57.4509056,214,28.7881293,100.376421,185.211871
57.4713409,197,4.88505353,100.363922,192.114946
57.4917762,223,22.8307745,100.351842,200.169225
57.5122116,234,24.4729861,100.340144,209.527014
57.5326469,277,56.6887971,100.328794,220.311203
57.5530822,281,48.3050925,100.317752,232.694907
57.5735175,286,39.2745803,100.306981,246.72542
57.5939528,328,65.6408406,100.29644,262.359159
57.6143881,330,50.6125944,100.28609,279.387406
57.6348235,347,49.6437795,100.27589,297.356221
57.6552588,347,31.5048456,100.265796,315.495154
57.6756941,367,34.300405,100.255766,332.699595
57.6961294,356,8.3627389,100.245756,347.637261
57.7165647,404,44.9851226,100.235719,359.014877
57.737,380,14.0503838,100.225611,365.949616
57.7574354,392,23.7570253,100.215383,368.242975
57.7778707,390,23.5920619,100.204987,366.407938
57.798306,391,29.6034008,100.194374,361.396599
57.8187413,363,8.81237967,100.183493,354.18762
57.8391766,345,-0.454951102,100.172293,345.454951
57.8596119,330,-5.24768629,100.160721,335.247686
57.8800473,299,-24.9596436,100.148723,323.959644
57.9004826,324,12.6838911,100.136245,311.316109
57.9209179,281,-16.4061942,100.12323,297.406194
57.9413532,279,-3.58235927,100.109621,282.582359
57.9617885,285,17.6198991,100.09536,267.380101
57.9822238,240,-12.3745128,100.080387,252.374513
58.0026592,239,0.944972878,100.064642,238.055027
58.0230945,187,-37.7624211,100.048062,224.762421
58.0435298,228,15.3192203,100.030585,212.68078
58.0639651,229,27.130032,100.012147,201.869968
58.0844004,197,4.93909465,99.9926817,192.060905
58.1048357,167,-16.6202064,99.9721222,183.620206
58.1252711,168,-8.21136009,99.9504008,176.21136
58.1457064,182,12.3004086,99.927448,169.699591
58.1661417,156,-7.9694168,99.9031931,163.969417
58.186577,143,-15.9220442,99.8775643,158.922044
58.2070123,172,17.5274224,99.8504883,154.472578
58.2274476,153,2.45053555,99.8218904,150.549464
58.247883,141,-6.09081508,99.7916947,147.090815
58.2683183,122,-22.0426367,99.7598239,144.042637
58.2887536,148,6.64209808,99.7261993,141.357902
58.3091889,122,-16.9957484,99.6907407,138.995748
58.3296242,147,10.0796765,99.6533667,136.920324
58.3500595,117,-18.0991302,99.6139943,135.09913
58.3704949,122,-11.5001289,99.5725391,133.500129
58.3909302,125,-7.08198295,99.5289154,132.081983
58.4113655,115,-15.8108141,99.4830357,130.810814
58.4318008,124,-5.66346551,99.4348113,129.663466
58.4522361,131,2.4055605,99.3841519,128.594439
58.4726714,138,10.4159296,99.3309657,127.58407
58.4931068,117,-9.62981077,99.2751593,126.629811
58.5135421,123,-2.74185158,99.2166379,125.741852
58.5339774,120,-4.90299034,99.1553049,124.90299
58.5544127,122,-2.18017707,99.0910623,124.180177
58.574848,122,-1.5411059,99.0238105,123.541106
58.5952834,109,-13.9769701,98.9534482,122.97697
58.6157187,126,3.52210033,98.8798726,122.4779
58.636154,120,-2.03894738,98.802979,122.038947
58.6565893,126,4.37928208,98.7226612,121.620718
58.6770246,111,-10.3171483,98.6388115,121.317148
58.6974599,112,-9.09731768,98.5513201,121.097318
58.7178953,123,2.02975494,98.4600758,120.970245
58.7383306,110,-10.9464273,98.3649655,120.946427
58.7587659,118,-3.0309368,98.2658745,121.030937
58.7792012,130,8.75633739,98.1626862,121.243663
58.7996365,115,-6.59052806,98.0552823,121.590528
58.8200718,116,-6.08175964,97.9435425,122.08176
58.8405072,105,-17.7325187,97.827345,122.732519
58.8609425,155,31.4386707,97.7065659,123.561329
58.8813778,129,4.40960392,97.5810796,124.590396
58.9018131,142,16.1559702,97.4507586,125.84403
58.9222484,100,-27.3297813,97.3154733,127.329781
58.9426837,137,7.87935724,97.1750925,129.120643
58.9631191,135,3.76381126,97.0294828,131.236189
58.9835544,128,-5.69479235,96.8785091,133.694792
59.0039897,128,-8.50832921,96.7220342,136.508329
59.024425,150,10.337131,96.5599188,139.662869
59.0448603,157,13.8983194,96.3920219,143.101681
59.0652956,132,-14.6866265,96.2182001,146.686627
59.085731,147,-3.24491196,96.0383082,150.244912
59.1061663,156,2.44357032,95.852199,153.55643
59.1266016,178,21.6869459,95.6597229,156.313054
59.1470369,156,-2.27185531,95.4607285,158.271855
59.1674722,185,25.7010579,95.2550622,159.298942
59.1879075,151,-8.42438599,95.0425682,159.424386
59.2083429,154,-4.79513805,94.8230884,158.795138
59.2287782,172,14.3773631,94.5964629,157.622637
59.2492135,132,-24.0969669,94.3625293,156.096967
59.2696488,160,5.66876973,94.121123,154.33123
59.2900841,156,3.64675292,93.8720772,152.353247
59.3105194,147,-3.13897044,93.615223,150.13897
59.3309548,155,7.33664054,93.3503888,147.663359
59.3513901,131,-13.9296656,93.0774011,144.929666
59.3718254,160,17.9882785,92.7960838,142.011721
59.3922607,135,-4.02571157,92.5062587,139.025712
59.412696,138,1.88606309,92.207745,136.113937
59.4331313,136,2.63342108,91.9003596,133.366579
59.4535667,141,10.1365377,91.5839169,130.863462
59.474002,118,-10.6498593,91.2582292,128.649859
59.4944373,132,5.25977588,90.9231058,126.740224
59.5148726,112,-13.1263003,90.5783539,125.1263
59.5353079,116,-7.78624281,90.2237781,123.786243
59.5557432,117,-5.69265609,89.8591805,122.692656
59.5761786,94,-27.8180271,89.4843606,121.818027
59.5966139,122,0.863269498,89.0991154,121.136731
59.6170492,106,-14.624261,88.7032391,120.624261
59.6374845,116,-4.25556989,88.2965235,120.25557
59.6579198,143,22.9958046,87.8787578,120.004195
59.6783551,105,-14.8428003,87.4497284,119.8428
59.6987905,135,15.2551013,87.0092189,119.744899
59.7192258,112,-7.6872647,86.5570104,119.687265
59.7396611,135,15.3475138,86.0928813,119.652486
59.7600964,112,-7.6311317,85.6166071,119.631132
59.7805317,124,4.37691586,85.1279604,119.623084
59.800967,98,-21.6378255,84.6267113,119.637825
59.8214024,122,2.30620494,84.1126269,119.693795
59.8418377,130,10.1827635,83.5854714,119.817237
59.862273,117,-3.04101088,83.0450062,120.041011
59.8827083,123,2.60596474,82.4909897,120.394035
59.9031436,138,17.0614815,81.9231776,120.938519
59.9235789,124,2.2899757,81.3413224,121.710024
59.9440143,137,14.2493763,80.7451737,122.750624
59.9644496,132,7.91181631,80.134478,124.088184
59.9848849,147,21.283127,79.508979,125.716873
60.0053202,170,42.4312772,78.8684172,127.568723
