'y-axis saved as y
'x,PKT-3-105-3_BMY2O3_2BMMnO2_FlowO2_650_24.raw,Diff,Bkg,Ycalc
55.5504211,300,14.96971,88.6550829,285.03029
55.5708565,276,3.30399454,88.71645,272.696005
55.5912918,251,-13.2419967,88.7790177,264.241997
55.6117271,250,-8.92540621,88.8427825,258.925406
55.6321624,252,-4.01617128,88.9077406,256.016171
55.6525977,268,13.1301807,88.9738878,254.869819
55.673033,260,5.10698064,89.0412193,254.893019
55.6934684,289,33.3726205,89.1097304,255.62738
55.7139037,274,17.0689512,89.1794157,256.931049
55.734339,261,2.10540048,89.2502693,258.8946
55.7547743,238,-23.7364662,89.3222853,261.736466
55.7752096,259,-7.02765849,89.3954571,266.027658
55.7956449,260,-12.0700293,89.4697779,272.070029
55.8160803,269,-10.8493705,89.5452401,279.849371
55.8365156,298,8.71112747,89.6218363,289.288873
55.8569509,298,-2.14214934,89.6995581,300.142149
55.8773862,336,24.1121201,89.778397,311.88788
55.8978215,359,35.3674964,89.858344,323.632504
55.9182568,359,24.8690644,89.9393896,334.130936
55.9386922,393,50.9384389,90.0215238,342.061561
55.9591275,422,75.4219185,90.1047364,346.578082
55.9795628,377,29.3218938,90.1890164,347.678106
55.9999981,373,26.6917906,90.2743526,346.308209
56.0204334,394,50.0981642,90.3607332,343.901836
56.0408688,406,64.2424979,90.4481459,341.757502
56.0613041,377,36.3705752,90.5365778,340.629425
56.0817394,364,23.2999414,90.6260159,340.700059
56.1021747,334,-7.86051926,90.7164462,341.860519
56.12261,318,-26.0730573,90.8078546,344.073057
56.1430453,358,10.4548548,90.9002262,347.545145
56.1634807,349,-3.55498104,90.9935456,352.554981
56.183916,329,-30.0137008,91.087797,359.013701
56.2043513,389,23.0137953,91.1829639,365.986205
56.2247866,367,-4.42982552,91.2790295,371.429826
56.2452219,410,36.8518071,91.3759761,373.148193
56.2656572,370,0.361589062,91.4737857,369.638411
56.2860926,408,46.6617309,91.5724396,361.338269
56.3065279,334,-15.9299785,91.6719184,349.929978
56.3269632,336,-1.54523656,91.7722025,337.545237
56.3473985,304,-21.6917726,91.8732712,325.691773
56.3678338,326,11.3082741,91.9751036,314.691726
56.3882691,316,12.141775,92.0776779,303.858225
56.4087045,324,31.8364572,92.1809718,292.163543
56.4291398,247,-31.9921247,92.2849625,278.992125
56.4495751,268,3.46996878,92.3896263,264.530031
56.4700104,274,24.4024556,92.4949389,249.597544
56.4904457,245,9.83070286,92.6008755,235.169297
56.510881,193,-28.9877859,92.7074106,221.987786
56.5313164,172,-38.4282089,92.8145177,210.428209
56.5517517,189,-11.5609163,92.9221701,200.560916
56.572187,161,-31.2866798,93.0303401,192.28668
56.5926223,172,-13.4407089,93.1389994,185.440709
56.6130576,188,8.20407718,93.2481188,179.795923
56.6334929,141,-34.1279729,93.3576687,175.127973
56.6539283,178,6.6754779,93.4676186,171.324522
56.6743636,166,-2.24923255,93.5779371,168.249233
56.6947989,167,1.20672582,93.6885922,165.793274
56.7152342,143,-20.8698989,93.7995514,163.869899
56.7356695,171,8.5881255,93.9107809,162.411874
56.7561048,170,8.638914,94.0222464,161.361086
56.7765402,147,-13.6244133,94.133913,160.624413
56.7969755,148,-12.0824597,94.2457446,160.08246
56.8174108,138,-21.9731459,94.3577046,159.973146
56.8378461,138,-22.2967945,94.4697554,160.296795
56.8582814,153,-7.93408579,94.5818586,160.934086
56.8787167,142,-19.8972914,94.6939751,161.897291
56.8991521,141,-22.2070321,94.8060648,163.207032
56.9195874,158,-6.89796677,94.9180868,164.897967
56.9400227,176,9.02674441,95.0299993,166.973256
56.960458,163,-6.49496211,95.1417596,169.494962
56.9808933,181,8.4754459,95.2533241,172.524554
57.0013286,173,-3.11936782,95.3646484,176.119368
57.021764,179,-1.31126586,95.4756871,180.311266
57.0421993,170,-15.0607892,95.5863939,185.060789
57.0626346,151,-39.1980105,95.6967215,190.19801
57.0830699,198,2.60011148,95.8066218,195.399889
57.1035052,206,5.71615036,95.9160456,200.28385
57.1239405,215,10.3907241,96.0249427,204.609276
57.1443759,192,-16.4710344,96.1332621,208.471034
57.1648112,204,-8.46704308,96.2409518,212.467043
57.1852465,218,0.958479728,96.3479584,217.04152
57.2056818,220,-2.50915065,96.4542281,222.509151
57.2261171,277,48.0235394,96.5597056,228.976461
57.2465524,282,45.6094299,96.6643347,236.39057
57.2669878,244,-0.672954589,96.7680583,244.672955
57.2874231,275,21.1301064,96.8708179,253.869894
57.3078584,298,33.7778043,96.9725543,264.222196
57.3282937,277,0.854749462,97.073207,276.145251
57.348729,330,39.8770222,97.1727145,290.122978
57.3691643,374,67.3499018,97.271014,306.650098
57.3895997,334,7.75771248,97.3680418,326.242288
57.410035,422,72.517211,97.4637329,349.482789
57.4304703,408,30.9260296,97.5580213,377.07397
57.4509056,442,32.1177777,97.6508397,409.882222
57.4713409,537,88.0376124,97.7421198,448.962388
57.4917762,552,56.4215086,97.8317918,495.578491
57.5122116,601,49.6825862,97.9197851,551.317414
57.5326469,671,53.0072752,98.0060276,617.992725
57.5530822,696,-1.25603079,98.090446,697.256031
57.5735175,799,8.55218537,98.1729659,790.447815
57.5939528,906,8.10337256,98.2535115,897.896627
57.6143881,936,-81.446967,98.3320059,1017.44697
57.6348235,1132,-10.790746,98.4083707,1142.79075
57.6552588,1340,77.6429596,98.4825264,1262.35704
57.6756941,1489,128.423213,98.554392,1360.57679
57.6961294,1588,165.165155,98.6238854,1422.83485
57.7165647,1689,246.640713,98.6909231,1442.35929
57.737,1536,111.981174,98.75542,1424.01883
57.7574354,1390,8.55444214,98.8172901,1381.44556
57.7778707,1284,-45.6119012,98.8764456,1329.6119
57.798306,1218,-60.1485085,98.9327974,1278.14851
57.8187413,1228,-0.712945119,98.9862553,1228.71295
57.8391766,1258,81.3861347,99.0367272,1176.61387
57.8596119,1298,182.774068,99.0841199,1115.22593
57.8800473,1145,104.102829,99.1283387,1040.89717
57.9004826,981,25.5703087,99.1692873,955.429691
57.9209179,871,6.59424782,99.206868,864.405752
57.9413532,766,-8.54840349,99.2409817,774.548403
57.9617885,675,-16.0881625,99.2715276,691.088163
57.9822238,572,-44.8486198,99.2984035,616.84862
58.0026592,550,-2.60165586,99.3215056,552.601656
58.0230945,516,18.1553943,99.3407286,497.844606
58.0435298,485,33.513222,99.3559656,451.486778
58.0639651,387,-25.2936114,99.367108,412.293611
58.0844004,397,17.886559,99.3740458,379.113441
58.1048357,337,-13.9577194,99.3766672,350.957719
58.1252711,300,-26.9959668,99.3748588,326.995967
58.1457064,269,-37.5372692,99.3685057,306.537269
58.1661417,283,-6.09609606,99.3574911,289.096096
58.186577,273,-1.1724937,99.3416967,274.172494
58.2070123,260,-1.35778381,99.3210023,261.357784
58.2274476,243,-7.29765715,99.2952861,250.297657
58.247883,241,0.324258455,99.2644247,240.675742
58.2683183,243,10.796323,99.2282927,232.203677
58.2887536,213,-11.6318254,99.1867631,224.631825
58.3091889,208,-9.76908659,99.1397069,217.769087
58.3296242,208,-3.49431681,99.0869935,211.494317
58.3500595,206,0.250746112,99.0284904,205.749254
58.3704949,168,-32.5125148,98.9640633,200.512515
58.3909302,174,-21.7683111,98.893576,195.768311
58.4113655,181,-10.4852171,98.8168904,191.485217
58.4318008,174,-13.6098444,98.7338665,187.609844
58.4522361,178,-6.06797973,98.6443625,184.06798
58.4726714,182,1.2191413,98.5482346,180.780859
58.4931068,160,-17.7327718,98.445337,177.732772
58.5135421,162,-12.9923387,98.335522,174.992339
58.5339774,136,-36.599035,98.2186398,172.599035
58.5544127,152,-18.5125913,98.0945388,170.512591
58.574848,154,-14.7255142,97.9630652,168.725514
58.5952834,149,-18.1761472,97.8240632,167.176147
58.6157187,163,-2.89540809,97.677375,165.895408
58.636154,163,-2.11216081,97.5228407,165.112161
58.6565893,156,-8.68367086,97.3602981,164.683671
58.6770246,163,-1.62336173,97.1895833,164.623362
58.6974599,153,-11.9365404,97.0105298,164.93654
58.7178953,152,-13.6406066,96.8229692,165.640607
58.7383306,183,16.2084323,96.626731,166.791568
58.7587659,138,-30.4540393,96.4216422,168.454039
58.7792012,167,-3.68164153,96.2075279,170.681642
58.7996365,181,7.42951997,95.9842108,173.57048
58.8200718,184,6.78285148,95.7515112,177.217149
58.8405072,180,-1.73917075,95.5092475,181.739171
58.8609425,173,-14.2586227,95.2572354,187.258623
58.8813778,180,-13.8927184,94.9952885,193.892718
58.9018131,212,10.2422128,94.7232181,201.757787
58.9222484,202,-9.00915139,94.440833,211.009151
58.9426837,247,25.093193,94.1479396,221.906807
58.9631191,231,-3.84174462,93.844342,234.841745
58.9835544,228,-22.2589335,93.5298418,250.258933
59.0039897,268,-0.481422551,93.2042382,268.481423
59.024425,295,5.53175291,92.867328,289.468247
59.0448603,269,-43.5220945,92.5189053,312.522095
59.0652956,365,28.9873796,92.1587618,336.01262
59.085731,370,12.6650112,91.7866868,357.334989
59.1061663,414,40.5775661,91.4024667,373.422434
59.1266016,379,-2.88012817,91.0058857,381.880128
59.1470369,438,55.8217423,90.5967251,382.178258
59.1674722,409,33.0004957,90.1747638,375.999504
59.1879075,382,15.7135727,89.7397779,366.286427
59.2083429,362,6.25742406,89.2915408,355.742576
59.2287782,353,7.19526758,88.8298233,345.804732
59.2492135,358,21.5827563,88.3543936,336.417244
59.2696488,310,-16.476822,87.8650168,326.476822
59.2900841,361,46.3240138,87.3614555,314.675986
59.3105194,315,14.6484381,86.8434696,300.351562
59.3309548,266,-17.8633023,86.3108158,283.863302
59.3513901,275,8.6841454,85.7632484,266.315855
59.3718254,256,7.03696167,85.2005186,248.963038
59.3922607,215,-17.8555418,84.6223746,232.855542
59.412696,215,-3.5838529,84.028562,218.583853
59.4331313,213,6.73899301,83.4188233,206.261007
59.4535667,199,3.22765985,82.792898,195.77234
59.474002,172,-14.934529,82.1505226,186.934529
59.4944373,180,0.442582813,81.4914307,179.557417
59.5148726,182,8.52009688,80.8153528,173.479903
59.5353079,172,3.52225678,80.1220164,168.477743
59.5557432,199,34.5717324,79.4111458,164.428268
59.5761786,158,-3.23415549,78.6824622,161.234155
59.5966139,160,1.16821471,77.9356838,158.831785
59.6170492,170,12.8216887,77.1705254,157.178311
59.6374845,170,13.7516006,76.386699,156.248399
59.6579198,130,-26.0339241,75.5839128,156.033924
59.6783551,168,11.4551399,74.7618724,156.54486
59.6987905,166,8.1892582,73.9202796,157.810742
59.7192258,166,6.11764071,73.0588332,159.882359
59.7396611,157,-5.83344833,72.1772286,162.833448
59.7600964,171,4.23890187,71.2751577,166.761098
59.7805317,152,-19.7865394,70.3523094,171.786539
59.800967,176,-2.0681094,69.4083687,178.068109
59.8214024,188,2.21972168,68.4430176,185.780278
59.8418377,186,-9.09912051,67.4559344,195.099121
59.862273,244,37.8133326,66.4467939,206.186667
59.8827083,212,-7.1398641,65.4152674,219.139864
59.9031436,238,4.08819188,64.3610229,233.911808
59.9235789,279,28.7958656,63.2837244,250.204134
59.9440143,257,-10.3533856,62.1830326,267.353386
59.9644496,283,-1.2748165,61.0586044,284.274817
59.9848849,317,17.4382459,59.9100932,299.561754
60.0053202,370,58.1892505,58.7371486,311.810749
