'y-axis saved as y
'x,PKT-3-111-4_NaMn2O4_YOCl_Y2(CO3)3_650_24_O2.raw,Diff,Ycalc,Bkg
56.1634806,173,38.379581,134.620419,90.4389051
56.183916,143,5.53484312,137.465157,90.3803705
56.2043513,141,0.727103361,140.272897,90.3236602
56.2247866,122,-20.9634401,142.96344,90.268778
56.2452219,169,23.5017333,145.498267,90.2157277
56.2656572,169,21.1128537,147.887146,90.1645121
56.2860925,151,0.816015682,150.183984,90.1151338
56.3065279,159,6.51481254,152.485187,90.067595
56.3269632,170,15.0682208,154.931779,90.021897
56.3473985,152,-5.6927438,157.692744,89.9780409
56.3678338,171,10.0134902,160.98651,89.9360272
56.3882691,185,19.9360942,165.063906,89.8958558
56.4087044,176,5.89140595,170.108594,89.8575259
56.4291398,180,3.98262945,176.017371,89.8210365
56.4495751,207,24.9288708,182.071129,89.7863858
56.4700104,190,3.22223263,186.777767,89.7535713
56.4904457,189,0.570059242,188.429941,89.7225902
56.510881,188,1.63807229,186.361928,89.6934388
56.5313163,201,19.3650403,181.63496,89.666113
56.5517517,193,16.8008998,176.1991,89.640608
56.572187,200,28.4035363,171.596464,89.6169184
56.5926223,147,-21.374734,168.374734,89.595038
56.6130576,158,-8.14471962,166.14472,89.5749602
56.6334929,170,6.06288531,163.937115,89.5566774
56.6539282,176,15.1742548,160.825745,89.5401817
56.6743636,154,-2.57348935,156.573489,89.5254643
56.6947989,156,4.2954819,151.704518,89.5125156
56.7152342,160,13.0217586,146.978241,89.5013255
56.7356695,164,21.0792826,142.920717,89.4918831
56.7561048,147,7.26448707,139.735513,89.4841767
56.7765401,134,-3.4215759,137.421576,89.4781939
56.7969755,146,10.1214362,135.878564,89.4739216
56.8174108,144,9.04883463,134.951165,89.4713458
56.8378461,117,-17.4795167,134.479517,89.4704519
56.8582814,138,3.68896983,134.31103,89.4712244
56.8787167,118,-16.3192763,134.319276,89.4736468
56.899152,155,20.5798811,134.420119,89.4777022
56.9195874,127,-7.57630224,134.576302,89.4833726
56.9400227,137,2.21861344,134.781387,89.4906391
56.960458,125,-10.0381271,135.038127,89.4994822
56.9808933,141,5.65567531,135.344325,89.5098813
57.0013286,139,3.30907822,135.690922,89.5218151
57.0217639,135,-1.06886477,136.068865,89.5352612
57.0421993,148,11.5215347,136.478465,89.5501964
57.0626346,130,-6.93588593,136.935886,89.5665967
57.0830699,124,-13.4717641,137.471764,89.584437
57.1035052,152,13.8763814,138.123619,89.6036913
57.1239405,143,4.07869845,138.921302,89.6243326
57.1443758,138,-1.85034046,139.85034,89.6463332
57.1648112,137,-3.87806918,140.878069,89.6696639
57.1852465,150,7.79764903,142.202351,89.6942951
57.2056818,134,-9.72670247,143.726702,89.7201957
57.2261171,166,20.4842287,145.515771,89.7473338
57.2465524,149,1.3666561,147.633344,89.7756764
57.2669877,157,6.83895423,150.161046,89.8051896
57.2874231,155,1.82520373,153.174796,89.8358381
57.3078584,156,-0.737024626,156.737025,89.8675859
57.3282937,164,3.10930164,160.890698,89.9003956
57.348729,165,-0.651779218,165.651779,89.9342288
57.3691643,196,24.984368,171.015632,89.9690461
57.3895997,184,7.0068193,176.993181,90.0048067
57.410035,191,7.33235562,183.667644,90.0414688
57.4304703,176,-15.2107221,191.210722,90.0789895
57.4509056,202,2.16309105,199.836909,90.1173245
57.4713409,213,3.29632757,209.703672,90.1564286
57.4917762,242,21.0959986,220.904001,90.196255
57.5122116,260,26.5528709,233.447129,90.2367559
57.5326469,262,14.757572,247.242428,90.2778823
57.5530822,251,-11.0907872,262.090787,90.3195838
57.5735175,311,33.3333945,277.666605,90.3618088
57.5939528,286,-7.49172176,293.491722,90.4045044
57.6143881,322,13.1090098,308.89099,90.4476162
57.6348235,344,21.0005972,322.999403,90.4910888
57.6552588,324,-10.8647197,334.86472,90.5348653
57.6756941,352,8.33775572,343.662244,90.5788872
57.6961294,378,29.0410148,348.958985,90.6230951
57.7165647,347,-3.81109899,350.811099,90.6674277
57.737,359,9.34969603,349.650304,90.7118228
57.7574354,338,-8.03751339,346.037513,90.7562163
57.7778707,357,16.5341492,340.465851,90.8005428
57.798306,333,-0.246129354,333.246129,90.8447357
57.8187413,366,41.5014672,324.498533,90.8887266
57.8391766,340,25.7269716,314.273028,90.9324456
57.8596119,317,14.3053289,302.694671,90.9758215
57.8800473,307,16.9247017,290.075298,91.0187814
57.9004826,291,14.15096,276.84904,91.0612509
57.9209179,266,2.52382913,263.476171,91.103154
57.9413532,265,14.6257663,250.374234,91.1444131
57.9617885,253,15.1500705,237.849929,91.1849491
57.9822238,231,4.93205431,226.067946,91.2246812
58.0026592,242,26.9319134,215.068087,91.2635268
58.0230945,203,-1.83773979,204.83774,91.3014018
58.0435298,192,-3.40264439,195.402644,91.3382205
58.0639651,197,10.188056,186.811944,91.3738953
58.0844004,183,3.89536045,179.10464,91.4083369
58.1048357,160,-12.2683102,172.26831,91.4414544
58.1252711,163,-3.24043481,166.240435,91.473155
58.1457064,173,12.0816058,160.918394,91.5033443
58.1661417,146,-10.1840442,156.184044,91.5319257
58.186577,141,-10.9361671,151.936167,91.5588013
58.2070123,158,9.88186952,148.11813,91.5838709
58.2274476,129,-15.7115924,144.711592,91.6070327
58.247883,128,-13.7080269,141.708027,91.628183
58.2683183,145,5.90974721,139.090253,91.647216
58.2887536,153,16.1634983,136.836502,91.6640243
58.3091889,114,-20.9180991,134.918099,91.6784982
58.3296242,109,-24.3031348,133.303135,91.6905262
58.3500595,101,-30.9588445,131.958845,91.6999949
58.3704949,130,-0.855695724,130.855696,91.7067888
58.3909302,113,-16.9611666,129.961167,91.7107903
58.4113655,130,0.774213024,129.225787,91.7118798
58.4318008,115,-13.6030885,128.603089,91.7099356
58.4522361,120,-8.04596006,128.04596,91.704834
58.4726714,127,-0.51808735,127.518087,91.6964491
58.4931068,105,-22.0022123,127.002212,91.6846528
58.5135421,108,-18.5031442,126.503144,91.6693149
58.5339774,113,-13.0427979,126.042798,91.650303
58.5544127,111,-14.6498493,125.649849,91.6274826
58.574848,128,2.65043866,125.349561,91.6007168
58.5952833,111,-14.1584709,125.158471,91.5698664
58.6157187,122,-3.08586521,125.085865,91.5347902
58.636154,111,-14.1396246,125.139625,91.4953443
58.6565893,109,-16.33092,125.33092,91.4513828
58.6770246,126,0.321188493,125.678812,91.4027573
58.6974599,107,-19.2083175,126.208318,91.3493171
58.7178952,94,-32.9437808,126.943781,91.290909
58.7383306,126,-1.90328404,127.903284,91.2273773
58.7587659,146,16.9011811,129.098819,91.1585642
58.7792012,106,-24.514421,130.514421,91.084309
58.7996365,123,-9.11684852,132.116849,91.0044488
58.8200718,129,-4.85658596,133.856586,90.918818
58.8405071,121,-14.6765507,135.676551,90.8272485
58.8609425,121,-16.5276722,137.527672,90.7295696
58.8813778,142,2.63388852,139.366111,90.6256082
58.9018131,133,-8.23463355,141.234634,90.5151883
58.9222484,138,-5.137353,143.137353,90.3981313
58.9426837,134,-11.0999591,145.099959,90.274256
58.963119,122,-25.1388774,147.138877,90.1433785
58.9835544,142,-7.23321435,149.233214,90.005312
59.0039897,157,5.69071255,151.309287,89.8598672
59.024425,139,-14.2391441,153.239144,89.7068519
59.0448603,168,13.1439766,154.856023,89.5460709
59.0652956,163,7.00551134,155.994489,89.3773264
59.0857309,161,4.45497709,156.545023,89.2004177
59.1061663,151,-5.44765025,156.44765,89.0151411
59.1266016,150,-5.72904404,155.729044,88.82129
59.1470369,149,-5.48158369,154.481584,88.6186549
59.1674722,154,1.17248378,152.827516,88.4070234
59.1879075,127,-23.8816954,150.881695,88.1861798
59.2083428,145,-3.72615112,148.726151,87.9559056
59.2287782,129,-17.403964,146.403964,87.7159792
59.2492135,156,12.0696535,143.930347,87.4661759
59.2696488,145,3.68805469,141.311945,87.2062678
59.2900841,134,-4.56304881,138.563049,86.9360239
59.3105194,141,5.28936954,135.71063,86.6552101
59.3309547,127,-5.79511004,132.79511,86.3635889
59.3513901,143,13.1093262,129.890674,86.0609197
59.3718254,124,-3.06226995,127.06227,85.7469585
59.3922607,127,2.6414169,124.358583,85.4214582
59.412696,125,3.17467103,121.825329,85.0841682
59.4331313,122,2.50836743,119.491633,84.7348345
59.4535666,121,3.64489025,117.35511,84.3731998
59.474002,110,-5.40761001,115.40761,83.9990035
59.4944373,104,-9.61991741,113.619917,83.6119811
59.5148726,135,23.0417382,111.958262,83.2118652
59.5353079,125,14.5544134,110.445587,82.7983843
59.5557432,111,1.96712727,109.032873,82.3712638
59.5761785,96,-11.688771,107.688771,81.9302252
59.5966139,114,7.61352303,106.386477,81.4749866
59.6170492,104,-1.11188372,105.111884,81.0052624
59.6374845,111,7.1357515,103.864249,80.5207631
59.6579198,115,12.3448378,102.655162,80.0211958
59.6783551,96,-5.50134971,101.50135,79.5062636
59.6987904,119,18.5823667,100.417633,78.9756659
59.7192258,101,1.59117986,99.4088201,78.4290984
59.7396611,92,-6.47095759,98.4709576,77.8662529
59.7600964,105,7.40411273,97.5958873,77.286817
59.7805317,103,6.22504322,96.7749568,76.6904748
59.800967,111,14.9981467,96.0018533,76.0769063
59.8214023,104,8.72711068,95.2728893,75.4457874
59.8418377,98,3.41445358,94.5855464,74.7967901
59.862273,86,-7.94066054,93.9406605,74.1295822
59.8827083,105,11.6555822,93.3444178,73.4438277
59.9031436,113,20.1868277,92.8131723,72.7391861
59.9235789,98,5.62107298,92.378927,72.015313
59.9440142,101,8.92805742,92.0719426,71.2718597
59.9644496,96,4.07849819,91.9215018,70.5084732
59.9848849,123,31.0651672,91.9348328,69.7247962
60.0053202,96,3.93235186,92.0676481,68.9204673
